NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
05213153,1,66,70,2023,2022,2,.00000,.00000,2,.00000,.00000,47,D,.00000,.00000,0,D,0,D,0,D,0,D,28942,D,0,D,0,D,940,D,10,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05213163,1,71,71,2023,2022,0,.00000,.00000,2,.12000,.12000,0,T,.00000,.00000,15000,D,19800,D,0,D,0,D,43942,D,0,D,0,D,6300,D,241,D,0,D,0,D,0,D,0,D,2400,D,8931,0,9003,8787,0,0,9003,8787,2662,2662,0,0,0,0,0,0,0,0,0,0,0,0,107151,107151,78451,76651,0,0,0,0,0,0,0,0,0,0,0,0,0
05213243,1,62,0,2023,2022,1,.00000,.00000,1,-.0765,-.0765,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,0,D,0,D,4968,D,0,D,42,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,4968,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10404,10404,0,0,0,0,0,0,0
05213263,1,25,22,2023,2022,0,.00000,.00000,2,.24000,.24000,14,D,.04950,.04950,195000,D,35312,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,36586,11058,36730,36298,11060,11053,36730,36298,14643,15052,9600,9600,0,0,0,0,0,0,0,0,0,0,230312,230312,204412,202612,0,0,4850,4529,0,0,225462,210555,0,0,0,0,0
05213343,1,27,0,2023,2022,0,.00000,.00000,1,.22000,.22000,22,D,.04300,.04300,95000,D,0,D,0,D,0,D,0,D,0,D,0,D,7600,D,38,D,0,D,0,D,0,D,0,D,15164,D,9885,3588,9885,9885,3594,3575,9885,9885,7268,7268,0,0,0,0,0,0,0,0,0,0,0,0,74856,74856,64856,64856,0,0,4400,4400,0,0,81620,75668,0,0,0,0,0
05213343,2,25,0,2023,2022,0,.00000,.00000,1,.12000,.22000,22,D,.04300,.04300,55000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4823,2083,4868,4733,2089,2070,4868,4733,4208,4208,0,0,0,0,0,0,0,0,0,0,0,0,55000,55000,42050,41150,0,0,4400,4400,0,0,46600,42964,0,0,0,0,0
05213363,1,27,25,2023,2022,0,.00000,.00000,2,.22000,.22000,33,D,.06180,.06180,65000,D,60000,D,0,D,0,D,0,D,0,D,19200,D,0,D,23,D,0,D,0,D,0,D,0,D,0,D,15348,7088,15480,15084,7119,7027,15480,15084,9563,9563,19200,19200,0,0,0,0,0,0,0,0,0,0,136111,136111,110211,108411,0,0,0,0,16050,16050,120061,111062,0,0,0,0,0
05213393,1,73,76,2023,2022,0,.00000,.00000,2,.12000,.12000,45,D,.06150,.06150,75000,D,0,D,0,D,12000,D,49618,D,0,D,0,D,2800,D,1225,D,0,D,0,D,0,D,0,D,16528,D,9177,4543,9249,9033,4588,4452,9249,9033,5738,5738,0,0,0,0,0,0,0,0,0,0,0,0,109199,109199,80499,78699,0,0,0,0,0,0,109199,101979,0,0,0,0,0
05213393,2,37,31,2023,2022,3,.00000,.00000,2,.22000,.22000,45,D,.06150,.06150,45590,D,90000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,3,D,3,D,0,D,7848,5614,7980,7584,5668,5508,13980,13584,10373,10373,0,0,0,0,6000,6000,0,0,0,0,0,0,129290,129290,103390,101590,0,0,5406,5406,0,0,129290,120742,0,0,0,0,0
05213403,1,59,0,2023,2022,0,.00000,.00000,1,.22000,.22000,0,T,.00000,.00000,83000,D,0,D,0,D,0,D,0,D,0,D,5700,D,0,D,670,D,0,D,0,D,0,D,0,D,0,D,10434,0,10500,10302,0,0,10500,10302,6350,6350,0,0,0,0,0,0,0,0,0,0,0,0,80600,80600,67650,66750,0,0,0,0,0,0,0,0,0,0,0,0,0
05213413,1,46,48,2023,2022,1,.00000,.00000,2,.22000,.22000,22,D,.04300,.04300,100110,D,59544,D,0,D,0,D,0,D,0,D,0,D,1300,D,69,D,0,D,1,D,1,D,1,D,10272,D,18528,6097,18660,18264,6115,6062,20660,20264,12214,12214,0,0,0,0,2000,2000,0,0,0,0,0,0,159654,159654,133754,131954,0,0,9800,9800,0,0,141854,131298,0,0,0,0,0
05213413,2,21,0,2023,2022,0,.00000,.00000,1,.22000,.22000,22,D,.04300,.04300,59634,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5821,2282,5887,5689,2288,2269,5887,5689,4562,4562,0,0,0,0,0,0,0,0,0,0,0,0,59634,59634,46684,45784,0,0,4400,4400,0,0,51234,47291,0,0,0,0,0
05213413,3,24,0,2023,2022,0,.00000,.00000,1,.12000,.12000,22,D,.04300,.04300,33373,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2209,1153,2245,2137,1159,1140,2245,2137,2553,2553,0,0,0,0,0,0,0,0,0,0,0,0,33373,33373,20423,19523,0,0,4400,4400,0,0,24973,22767,0,0,0,0,0
05213423,1,59,62,2023,2022,1,.00000,.00000,2,.22000,.22000,10,D,.00000,.00000,105000,D,74361,D,0,D,0,D,0,D,0,D,0,D,6000,D,260,D,0,D,0,D,0,D,0,D,8864,D,24363,0,24495,24099,0,0,24995,24599,13721,13721,0,0,0,0,500,500,0,0,0,0,0,0,179361,179361,153461,151661,0,0,0,0,0,0,0,0,0,0,0,0,0
05213433,1,35,0,2023,2022,0,.00000,.00000,1,.10000,.10000,10,D,.00000,.00000,17978,D,0,D,0,D,0,D,0,D,0,D,13200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,473,0,503,413,0,0,503,413,1375,1375,13200,13200,0,0,0,0,0,0,0,0,0,0,17978,17978,5028,4128,0,0,0,0,0,0,0,0,0,0,0,0,0
05213473,1,80,0,2023,2022,0,.00000,.00000,1,.00000,.00000,22,D,.00000,.00000,0,D,0,D,0,D,0,D,25331,D,0,D,5172,D,0,D,1877,D,0,D,0,D,0,D,0,D,240,D,0,0,0,0,0,0,0,0,0,0,5172,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,5100,0,0,0,0,0,0,0,0,0
05213483,1,40,0,2023,2022,2,.00000,.00000,1,.21060,.21060,33,D,.07440,.08240,33165,D,0,D,0,D,0,D,0,D,0,D,16680,D,0,D,0,D,4000,D,2,D,2,D,2,D,0,D,-6731,-2549,-6419,-7355,-2402,-2842,1377,1237,2537,2537,16680,16680,0,0,340,200,3000,3200,1037,1037,3419,4155,33165,33165,13765,12365,0,0,2000,2000,11200,11200,19965,17772,0,0,1085,1100,0
05213573,1,54,0,2023,2022,0,.00000,.00000,1,.12000,.12000,33,D,.05850,.05850,48000,D,0,D,0,D,0,D,0,D,0,D,0,D,4300,D,59,D,0,D,0,D,0,D,0,D,4336,D,3965,2081,4001,3893,2086,2071,4001,3893,3672,3672,0,0,0,0,0,0,0,0,0,0,0,0,48000,48000,35050,34150,0,0,0,0,8000,8000,39305,36706,0,0,0,0,0
05213603,1,54,56,2023,2022,0,.00000,.00000,2,.22000,.22000,24,D,.07000,.07000,115000,D,28000,D,0,D,0,D,0,D,0,D,0,D,5000,D,7796,D,0,D,0,D,0,D,0,D,0,D,16657,7103,16789,16393,7169,6972,16789,16393,10940,10940,0,0,0,0,0,0,0,0,0,0,0,0,142060,142060,116160,114360,0,0,0,0,27886,28168,114174,104499,0,0,0,0,0
05213643,1,53,0,2023,2022,0,.00000,.00000,1,.22000,.22000,34,D,.04990,.04990,65000,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,0,D,0,D,0,D,7002,2592,7068,6870,2607,2562,7068,6870,4973,4973,0,0,0,0,0,0,0,0,0,0,0,0,65000,65000,52050,51150,0,0,0,0,12750,12750,52250,47952,0,0,0,0,0
05213643,2,43,0,2023,2022,0,.00000,.00000,1,.12000,.12000,34,D,.04990,.04990,44001,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3485,1544,3521,3413,1559,1514,3521,3413,3366,3366,0,0,0,0,0,0,0,0,0,0,0,0,44001,44001,31051,30151,0,0,0,0,12750,12750,31251,28342,0,0,0,0,0
05213683,1,67,0,2023,2022,0,.00000,.00000,1,.00000,.00000,19,D,.00000,.00000,0,D,0,D,0,D,1566,D,25547,D,0,D,0,D,800,D,0,D,0,D,0,D,0,D,0,D,6336,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,1566,0,0,0,0,4500,4500,0,0,0,0,0,0,0,0,0
05213693,1,69,0,2023,2022,0,.00000,.00000,1,.00000,.00000,36,D,.00000,.00000,0,D,0,D,0,D,1300,D,29579,D,0,D,0,D,1600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,1650,0,0,0,0,2400,2400,0,0,0,0,0,0,0,0,0
05213703,1,34,35,2023,2022,4,.00000,.00000,2,.12000,.12000,21,D,.04750,.04750,45706,D,60000,D,0,D,0,D,0,D,0,D,14400,D,0,D,866,D,0,D,3,D,4,D,4,D,0,D,1094,3740,1166,950,3769,3681,9166,8950,8087,8087,14400,14400,0,0,8000,8000,0,0,0,0,0,0,105706,105706,79806,78006,0,0,19200,19200,4850,4850,80456,73467,0,0,0,0,0
05213733,1,69,0,2023,2022,0,.00000,.00000,1,.00000,.00000,34,D,.00000,.04990,13219,D,0,D,0,D,0,D,13955,D,0,D,9900,D,0,D,245,D,0,D,0,D,0,D,0,D,0,D,0,16,0,0,23,0,0,0,1011,1011,9900,9900,0,0,0,0,0,0,0,0,0,0,13219,13219,0,0,0,0,0,0,12750,12750,469,0,0,0,0,0,0
05213733,2,71,0,2023,2022,0,.00000,.00000,8,.00000,.00000,34,D,.00000,.00000,7576,D,0,D,0,D,1212,D,22979,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,86,0,86,86,0,0,86,86,580,580,0,0,0,0,0,0,0,0,0,0,0,0,8788,8788,862,862,0,0,0,0,12750,12750,0,0,0,0,0,0,0
05213733,3,34,0,2023,2022,0,.00000,.00000,8,.00000,.00000,34,D,.00000,.00000,6800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,520,520,0,0,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0,0,12750,12750,0,0,0,0,0,0,0
05213763,1,59,62,2023,2022,0,.00000,.00000,2,.10000,.10000,03,D,.02550,.02550,45000,D,0,D,0,D,1432,D,0,D,0,D,0,D,1400,D,787,D,0,D,0,D,0,D,0,D,480,D,1993,508,2053,1873,524,477,2053,1873,3443,3443,0,0,0,0,0,0,0,0,0,0,0,0,46432,46432,20532,18732,0,0,0,0,25900,25900,20532,17462,0,0,0,0,0
05213873,1,41,47,2023,2022,4,.00000,.00000,2,.24000,.24000,38,D,.08750,.08750,15000,D,200000,D,0,D,0,D,0,D,0,D,0,D,5000,D,553,D,0,D,1,D,2,D,3,D,24120,D,26250,15088,26250,26250,15115,15033,31250,31250,13162,13571,0,0,0,0,5000,5000,0,0,0,0,0,0,191580,191580,181580,181580,0,0,0,0,4854,4854,178777,166478,0,0,0,0,0
05213873,2,19,0,2023,2022,0,.00000,.00000,8,.00000,.00000,38,D,.00000,.00000,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,459,459,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,6250,5853,0,0,0,0,0,0,0
05213933,1,50,0,2023,2022,1,.00000,.00000,1,.12000,.12000,34,D,.04990,.04990,48000,D,0,D,0,D,0,D,0,D,0,D,0,D,2300,D,0,D,0,D,0,D,0,D,0,D,5556,D,1377,917,1433,1265,939,872,1933,1765,3672,3672,0,0,0,0,500,500,0,0,0,0,0,0,37950,37950,18550,17150,0,0,0,0,19125,19125,18825,16316,0,0,0,0,0
05213943,1,66,0,2023,2022,0,.00000,.00000,1,.15000,.15000,15,D,.03230,.03230,19098,D,0,D,0,D,700,D,19103,D,0,D,0,D,1800,D,37,D,0,D,0,D,0,D,0,D,960,D,411,105,441,351,114,87,441,351,1461,1461,0,0,0,0,0,0,0,0,0,0,0,0,19108,19108,4408,3508,0,0,2500,2434,0,0,13588,12590,0,0,0,0,0
05213973,1,67,0,2023,2022,1,.00000,.00000,1,-.3400,-.3400,44,D,.00000,.00000,0,D,0,D,0,D,0,D,20699,D,0,D,0,D,250,D,0,D,0,D,0,D,0,D,1,D,400,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05214013,1,61,55,2023,2022,4,.00000,.00000,2,.12000,.12000,22,D,.03950,.03970,4800,D,85072,D,19200,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,1,D,1,D,5816,D,5998,3704,6070,5854,3727,3659,9570,9354,6875,6875,0,0,0,0,3500,3500,0,0,0,0,0,0,109072,109072,83172,81372,0,0,12800,12800,0,0,91538,84326,0,0,0,0,0
05214013,2,16,0,2023,2022,0,.00000,.00000,8,.00000,.00000,22,D,.04590,.04620,12196,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,337,0,0,343,324,0,0,933,933,0,0,0,0,0,0,0,0,0,0,0,0,12196,12196,0,0,0,0,4400,4400,0,0,5930,5124,0,0,0,0,0
05214073,1,87,0,2023,2022,0,.00000,.00000,1,.35000,.35000,33,D,.07000,.07000,292471,D,0,D,0,D,0,D,31200,D,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,6000,D,90300,21269,90300,90300,21267,21273,90300,90300,13355,13764,0,0,0,0,0,0,0,0,0,0,0,0,342991,342991,332991,332991,0,0,0,0,8000,8000,310469,290018,0,0,0,0,0
05214103,1,39,37,2023,2022,1,.00000,.00000,2,.22000,.22000,21,D,.04810,.04810,95000,D,45000,D,0,D,0,D,0,D,0,D,0,D,3200,D,0,D,4700,D,1,D,1,D,1,D,8156,D,11844,5168,11976,11580,5192,5120,14576,14180,10710,10710,0,0,0,0,2000,2000,0,0,600,600,0,0,132000,132000,106100,104300,0,0,9600,9600,4850,4850,113350,104623,0,0,140,136,0
05214123,1,34,0,2023,2022,1,.00000,.00000,1,.12000,.12000,23,D,.06170,.09670,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,2600,D,53,D,1600,D,1,D,1,D,1,D,5308,D,2179,1781,2235,2067,1833,1678,4555,4387,4590,4590,0,0,0,0,2000,2000,0,0,320,320,0,0,59800,59800,40400,39000,0,0,10000,10000,0,0,49800,45846,284,381,0,0,0
05214123,2,35,0,2023,2022,0,.00000,.00000,1,.12000,.12000,23,D,.04250,.04250,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2525,1312,2561,2453,1318,1302,2561,2453,2754,2754,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,23050,22150,0,0,5000,5000,0,0,31000,28620,0,0,0,0,0
05214143,1,75,75,2023,2022,0,.00000,.00000,2,.22000,.22000,07,D,.13300,.05850,0,D,85000,D,0,D,600,D,78358,D,0,D,0,D,7000,D,3240,D,0,D,0,D,0,D,0,D,0,D,18273,4638,18405,18009,4782,4350,18405,18009,6503,6503,0,0,0,0,0,0,0,0,0,0,0,0,152204,152204,123504,121704,0,0,0,0,0,0,105190,98235,141,200,0,0,0
05214183,1,54,64,2023,2022,0,.00000,.00000,2,.12000,.12000,44,D,.00000,.00000,56000,D,40000,D,0,D,0,D,0,D,0,D,0,D,1200,D,55,D,0,D,0,D,0,D,0,D,1248,D,7929,0,8001,7785,0,0,8001,7785,7344,7344,0,0,0,0,0,0,0,0,0,0,0,0,96000,96000,70100,68300,0,0,0,0,0,0,0,0,0,0,0,0,0
05214223,1,72,0,2023,2022,0,.00000,.00000,1,.22000,.22000,05,D,.04000,.06000,0,D,0,D,0,D,45600,D,19979,D,0,D,0,D,2330,D,128,D,0,D,0,D,0,D,0,D,0,D,6085,765,6151,5953,808,680,6151,5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62582,62582,47882,46982,0,0,0,0,5202,5202,40398,37383,0,0,0,0,0
05214273,1,68,0,2023,2022,0,.00000,.00000,1,.00000,.00000,02,D,.00000,.00000,0,D,0,D,0,D,0,D,11579,D,0,D,0,D,6000,D,1486,D,0,D,0,D,0,D,0,D,9149,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05214303,1,33,0,2023,2022,0,.00000,.00000,1,.35000,.35000,05,D,.09300,.09300,292471,D,0,D,0,D,0,D,0,D,0,D,54820,D,0,D,240,D,0,D,0,D,0,D,0,D,2000,D,71544,23385,71649,71334,23485,23186,71649,71334,13355,13764,54820,54820,0,0,0,0,0,0,0,0,0,0,292652,292652,279702,278802,0,0,0,0,5202,5202,287450,268101,0,0,0,0,0
05214353,1,47,48,2023,2022,0,.00000,.00000,2,.22000,.22000,23,D,.04250,.04250,154000,D,50560,D,0,D,0,D,0,D,0,D,0,D,8000,D,2204,D,0,D,0,D,0,D,0,D,7528,D,29213,8028,29345,28949,8038,8008,29345,28949,15215,15624,0,0,0,0,0,0,0,0,0,0,0,0,199132,199132,173232,171432,0,0,10000,10000,0,0,189132,175966,0,0,0,0,0
05214353,2,18,0,2023,2022,0,.00000,.00000,8,.00000,.00000,23,D,.04250,.04250,8056,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,277,0,0,279,274,0,0,616,616,0,0,0,0,0,0,0,0,0,0,0,0,8056,8056,0,0,0,0,1500,1500,0,0,6556,6023,0,0,0,0,0
05214393,1,76,0,2023,2022,0,.00000,.00000,1,.24000,.24000,21,D,.05050,.05050,83000,D,0,D,0,D,0,D,49919,D,0,D,0,D,20713,D,78,D,0,D,0,D,0,D,0,D,0,D,18369,2199,18441,18225,2239,2121,18441,18225,6350,6350,0,0,0,0,0,0,0,0,0,0,0,0,117221,117221,102521,101621,0,0,3098,3594,2400,2400,69292,63851,0,0,0,0,0
05214403,1,73,0,2023,2022,0,.00000,.00000,1,.00000,.00000,36,D,.00000,.00000,0,D,0,D,0,D,1075,D,10619,D,0,D,5940,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,5940,5940,0,0,0,0,0,0,0,0,0,0,1075,1075,0,0,0,0,2400,2400,0,0,0,0,0,0,0,0,0
05214423,1,49,76,2023,2022,2,.00000,.00000,2,.12000,.12000,33,D,.05850,.05850,71146,D,0,D,0,D,538,D,41014,D,0,D,0,D,1700,D,776,D,0,D,0,D,0,D,0,D,4520,D,8114,2684,8186,7970,2719,2614,9186,8970,5443,5443,0,0,0,0,1000,1000,0,0,0,0,0,0,107278,107278,79978,78178,0,0,2000,2000,16050,16050,53828,49076,0,0,0,0,0
05214433,1,52,47,2023,2022,1,.00000,.00000,2,.24000,.24000,50,D,.05300,.05300,292471,D,5000,D,0,D,0,D,0,D,0,D,0,D,9000,D,2100,D,0,D,1,D,1,D,1,D,3788,D,50753,14597,50897,50465,14616,14558,52897,52465,13737,14147,0,0,0,0,2000,2000,0,0,0,0,0,0,297673,297673,271773,269973,0,0,2100,2100,0,0,295573,275892,0,0,0,0,0
05214513,1,45,43,2023,2022,2,.00000,.00000,2,.24000,.24000,31,D,.06370,.06370,190000,D,40000,D,0,D,0,D,0,D,0,D,0,D,18329,D,3135,D,0,D,2,D,2,D,2,D,0,D,32406,9213,32550,32118,9338,8962,36550,36118,14929,15338,0,0,0,0,4000,4000,0,0,0,0,0,0,229562,229562,203662,201862,0,0,5000,5000,0,0,210000,194793,0,0,0,0,0
05214543,1,59,62,2023,2022,0,.00000,.00000,2,.22000,.22000,06,D,.04750,.04750,0,D,156346,D,11223,D,0,D,0,D,0,D,0,D,9900,D,900,D,0,D,0,D,0,D,0,D,30668,D,19152,4467,19152,19152,4506,4388,19152,19152,11381,11790,0,0,0,0,0,0,0,0,0,0,0,0,136901,136901,126901,126901,0,0,0,0,0,0,127001,118604,0,0,0,0,0
05214563,1,73,76,2023,2022,2,.00000,.00000,2,.22000,.22000,39,D,.00000,.00000,0,D,0,D,0,D,0,D,80758,D,0,D,0,D,4000,D,0,D,0,D,0,D,0,D,0,D,0,D,22149,0,22281,21885,0,0,23281,22885,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,174370,174370,145670,143870,0,0,0,0,0,0,0,0,0,0,0,0,0
05214583,1,55,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,01,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,8400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,3000,3000,0,0,0,0,0,0,0
05214643,1,87,87,2023,2022,2,.00000,.00000,2,.00000,.00000,38,D,.00000,.00000,0,D,960,D,0,D,0,D,24263,D,0,D,0,D,4400,D,155,D,0,D,0,D,0,D,0,D,4800,D,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,10884,10884,0,0,0,0,0,0,6854,6854,4030,3310,0,0,0,0,0
05214663,1,73,0,2023,2022,0,.00000,.00000,1,.00000,.00000,05,D,.00930,.00930,10000,D,0,D,0,D,0,D,18084,D,0,D,0,D,6000,D,736,D,0,D,0,D,0,D,0,D,9396,D,0,-188,0,0,-182,-201,0,0,765,765,0,0,0,0,0,0,0,0,0,0,0,0,10400,10400,0,0,0,0,0,0,5202,5202,0,0,0,0,0,0,0
05214683,1,45,52,2023,2022,0,.00000,.00000,2,.22000,.22000,05,D,.08690,.08690,110000,D,36000,D,0,D,0,D,0,D,0,D,0,D,8000,D,105,D,0,D,0,D,0,D,0,D,11688,D,16094,4622,16226,15830,4752,4363,16226,15830,11169,11169,0,0,0,0,0,0,0,0,0,0,0,0,139500,139500,113600,111800,0,0,0,0,10404,10404,122547,114084,0,0,0,0,0
05214713,1,66,63,2023,2022,2,.00000,.00000,2,-.0765,-.0765,28,D,-.0077,-.0077,0,D,0,D,0,D,0,D,18000,D,0,D,0,D,4000,D,457,D,0,D,0,D,0,D,0,D,1200,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,16100,16100,0,0,0,0,0,0,0
05214743,1,19,0,2023,2022,1,.00000,.00000,1,.10000,.10000,44,D,.00000,.00000,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,2500,D,0,D,0,D,0,D,0,D,0,D,0,D,513,0,560,420,0,0,1060,920,2295,2295,0,0,0,0,500,500,0,0,0,0,0,0,30000,30000,10600,9200,0,0,0,0,0,0,0,0,0,0,0,0,0
05214743,2,46,47,2023,2022,0,.00000,.00000,2,.12000,.12000,44,D,.00000,.00000,36365,D,20589,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3243,0,3315,3099,0,0,3315,3099,4357,4357,0,0,0,0,0,0,0,0,0,0,0,0,56954,56954,31054,29254,0,0,0,0,0,0,0,0,0,0,0,0,0
05214763,1,45,44,2023,2022,3,.00000,.00000,2,.33060,.33060,0,T,.00000,.00000,58156,D,0,D,0,D,0,D,0,D,0,D,0,D,5050,D,400,D,0,D,1,D,3,D,3,D,12176,D,-3124,0,-2758,-3857,0,0,3460,3244,4449,4449,0,0,0,0,3460,3244,2540,2756,0,0,218,1100,58156,58156,32256,30456,0,0,0,0,0,0,0,0,0,0,0,0,0
05214763,2,21,0,2023,2022,0,.00000,.00000,1,.10000,.10000,0,T,.00000,.00000,22515,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,927,0,957,867,0,0,957,867,1722,1722,0,0,0,0,0,0,0,0,0,0,0,0,22515,22515,9565,8665,0,0,0,0,0,0,0,0,0,0,0,0,0
05214763,3,19,0,2023,2022,0,.00000,.00000,1,.10000,.10000,0,T,.00000,.00000,22329,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,908,0,938,848,0,0,938,848,1708,1708,0,0,0,0,0,0,0,0,0,0,0,0,22329,22329,9379,8479,0,0,0,0,0,0,0,0,0,0,0,0,0
05214773,1,63,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,17579,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05214783,1,76,0,2023,2022,0,.00000,.00000,1,.00000,.00000,12,D,.00000,.00000,0,D,0,D,0,D,0,D,29279,D,0,D,0,D,2300,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-420,0,0,-410,-439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,2288,2200,2200,0,0,0,0,0,0,0
05214803,1,59,0,2023,2022,0,.00000,.00000,1,.17650,.10000,23,D,.06630,.06170,17000,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,359,-163,405,266,-157,-175,405,315,1301,1301,7200,7200,0,0,0,0,0,0,0,0,0,50,17000,17000,4050,3150,0,0,5000,5000,0,0,12000,10876,667,623,0,0,0
05214913,1,26,0,2023,2022,0,.00000,.00000,1,.22000,.22000,22,D,.04300,.04300,60482,D,0,D,0,D,0,D,0,D,0,D,10320,D,0,D,70,D,0,D,0,D,0,D,0,D,0,D,6816,2344,6882,6684,2354,2325,6882,6684,4627,4627,10320,10320,0,0,0,0,0,0,0,0,0,0,64156,64156,51206,50306,0,0,4400,4400,0,0,52756,48514,0,0,0,0,0
