NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
05285774,1,64,64,2023,2022,0,.00000,.00000,2,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,1170,D,34092,D,0,D,0,D,4200,D,2251,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,1170,0,0,0,0,4800,4800,0,0,0,0,0,0,0,0,0
05285794,1,63,67,2023,2022,1,.00000,.00000,2,.10000,.10000,0,T,.00000,.00000,125,D,47414,D,0,D,0,D,0,D,0,D,0,D,5400,D,0,D,0,D,0,D,0,D,0,D,0,D,1359,0,1524,1344,0,0,2024,1844,3637,3637,0,0,0,0,500,500,0,0,0,0,0,0,47539,47539,20239,18439,0,0,0,0,0,0,0,0,0,0,0,0,0
05285844,1,66,68,2023,2022,2,.00000,.00000,2,.00000,.00000,02,D,.00000,.00000,0,D,0,D,0,D,9772,D,13006,D,0,D,0,D,3630,D,0,D,0,D,0,D,0,D,0,D,11808,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11691,11691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05285874,1,64,65,2023,2022,0,.00000,.00000,2,.12000,.12000,21,D,.00170,.00140,0,D,52000,D,0,D,0,D,0,D,0,D,10960,D,0,D,409,D,0,D,0,D,0,D,0,D,0,D,2355,730,2553,2337,836,720,2553,2337,3978,3978,10960,10960,0,0,0,0,0,0,0,0,0,0,52000,52000,24700,22900,0,0,7400,7400,4850,4850,39750,36312,0,0,0,0,0
05285894,1,69,0,2023,2022,0,.00000,.00000,1,.22200,.22200,0,T,.00000,.00000,0,D,0,D,0,D,30000,D,20711,D,0,D,0,D,2500,D,311,D,0,D,0,D,0,D,0,D,4884,D,2733,0,2832,2724,0,0,2832,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40013,40013,25313,24413,0,0,0,0,0,0,0,0,0,0,0,0,0
05285904,1,68,0,2023,2022,0,.00000,.00000,1,.22110,.22120,36,D,.00000,.00000,0,D,0,D,0,D,22315,D,28410,D,0,D,0,D,2500,D,0,D,0,D,0,D,0,D,0,D,13800,D,1241,0,1243,1240,0,0,1243,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15176,15176,12067,12049,0,0,2400,2400,0,0,19925,18449,0,0,0,0,0
05285944,1,59,44,2023,2022,0,.00000,.00000,2,.22000,.22000,48,D,.00000,.00000,160000,D,0,D,0,D,0,D,0,D,0,D,0,D,3500,D,810,D,0,D,0,D,0,D,0,D,10644,D,20373,0,20736,20340,0,0,20736,20340,11434,11843,0,0,0,0,0,0,0,0,0,0,0,0,160000,160000,134100,132300,0,0,0,0,0,0,0,0,0,0,0,0,0
05285954,1,41,33,2023,2022,1,.00000,.00000,2,.32000,.32000,22,D,.04300,.04300,308789,D,77464,D,0,D,0,D,0,D,0,D,52580,D,0,D,600,D,0,D,1,D,1,D,1,D,0,D,73248,15669,73776,73200,15726,15664,75776,75200,19517,19927,52580,52580,0,0,2000,2000,0,0,0,0,0,0,386253,386253,360353,358553,0,0,9800,9800,0,0,365453,339915,0,0,0,0,0
05286014,1,52,0,2023,2022,2,.00000,.00000,1,.12000,.12000,19,D,.03500,.03500,65000,D,0,D,0,D,0,D,0,D,0,D,0,D,520,D,0,D,0,D,0,D,2,D,2,D,1252,D,1317,1628,1471,1303,1672,1624,5471,5303,4973,4973,0,0,0,0,4000,4000,0,0,0,0,0,0,67430,67430,48030,46630,0,0,9000,9000,0,0,58430,53972,0,0,0,0,0
05286014,2,27,0,2023,2022,0,.00000,.00000,1,.12000,.12000,19,D,.03500,.03500,34837,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2322,911,2421,2313,930,909,2421,2313,2665,2665,0,0,0,0,0,0,0,0,0,0,0,0,34837,34837,21887,20987,0,0,4500,4500,0,0,30337,28034,0,0,0,0,0
05286024,1,80,87,2023,2022,2,.00000,.00000,2,.00000,.00000,07,D,.00000,.00000,0,D,0,D,0,D,0,D,39946,D,0,D,9816,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,9816,9816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,0,0,0,0,0,0,0,0
05286044,1,35,35,2023,2022,1,.00000,.00000,2,.22000,.22000,18,D,.05000,.05000,80000,D,50000,D,0,D,0,D,0,D,0,D,0,D,3370,D,331,D,0,D,1,D,1,D,1,D,0,D,11144,6062,11507,11111,6080,6060,13507,13111,9945,9945,0,0,0,0,2000,2000,0,0,0,0,0,0,127140,127140,101240,99440,0,0,0,0,2770,2770,124370,115964,0,0,0,0,0
05286054,1,73,0,2023,2022,0,.00000,.00000,1,.22000,.22000,12,D,.08250,.08250,71889,D,0,D,9000,D,0,D,19200,D,0,D,0,D,1900,D,6966,D,0,D,0,D,0,D,0,D,0,D,13587,5165,13769,13571,5257,5156,13769,13571,5500,5500,0,0,0,0,0,0,0,0,0,0,0,0,97209,97209,82509,81609,0,0,2288,2288,2200,2200,76401,71053,0,0,0,0,0
05286184,1,70,66,2023,2022,0,.00000,.00000,2,.24000,.24000,22,D,.03950,.03970,0,D,308789,D,0,D,0,D,0,D,5200,D,25800,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,54496,12577,54892,54460,12620,12573,54892,54460,13591,14001,25800,25800,0,0,0,0,0,0,0,0,0,0,308789,308789,280089,278289,0,0,10200,10200,0,0,291589,271173,0,0,0,0,0
05286194,1,58,54,2023,2022,1,.00000,.00000,2,.22000,.22000,05,D,.10250,.10250,70000,D,85000,D,0,D,25000,D,0,D,0,D,0,D,6000,D,400,D,0,D,1,D,1,D,1,D,12976,D,22773,7633,23136,22740,8148,7586,25136,24740,11858,11858,0,0,0,0,2000,2000,0,0,0,0,0,0,180000,180000,154100,152300,0,0,0,0,10404,10404,165137,153697,0,0,0,0,0
05286243,1,66,0,2023,2022,0,.00000,.00000,1,.22200,.22200,34,D,.04990,.04990,0,D,0,D,0,D,19200,D,24359,D,0,D,0,D,0,D,75,D,0,D,0,D,0,D,0,D,0,D,4524,1187,4605,4497,1221,1175,4605,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54789,54789,40089,39189,0,0,0,0,12750,12750,24459,21999,0,0,0,0,0
05286293,1,59,61,2023,2022,0,.00000,.00000,2,.32010,.32010,19,D,.04250,.04250,150000,D,217857,D,48000,D,0,D,0,D,0,D,0,D,3020,D,110,D,0,D,0,D,0,D,0,D,0,D,87329,16371,87761,87185,16442,16348,85980,85404,23562,24157,0,0,0,0,0,0,0,0,0,0,0,0,418141,418141,392241,390441,0,0,9000,9000,0,0,409141,381495,0,0,0,0,0
05286303,1,67,66,2023,2022,2,.00000,.00000,2,.00000,.00000,33,D,.00000,.00000,0,D,0,D,0,D,0,D,73558,D,0,D,0,D,7100,D,64,D,0,D,0,D,0,D,0,D,1200,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,2390,0,0,0,0,2000,2000,16050,16050,0,0,0,0,0,0,0
05286333,1,52,53,2023,2022,0,.00000,.00000,2,.35000,.35000,05,D,.09300,.09300,308789,D,308789,D,0,D,0,D,0,D,0,D,0,D,18097,D,500,D,0,D,0,D,0,D,0,D,0,D,154121,49574,154593,153963,49971,49442,154593,153963,27183,28001,0,0,0,0,0,0,0,0,0,0,0,0,617578,617578,591678,589878,0,0,0,0,10404,10404,607174,566342,0,0,0,0,0
05286343,1,40,41,2023,2022,4,.00000,.00000,2,.33060,.33060,05,D,.00000,.00000,56704,D,0,D,0,D,0,D,0,D,0,D,18000,D,0,D,0,D,0,D,1,D,2,D,3,D,2400,D,-3062,0,-2238,-3337,0,0,3285,3069,4338,4338,18000,18000,0,0,3285,3069,1715,1931,0,0,523,1406,56704,56704,30804,29004,0,0,0,0,10404,10404,46300,42551,0,0,0,0,0
05286423,1,78,76,2023,2022,0,.00000,.00000,2,.22000,.22000,22,D,.03950,.03970,0,D,0,D,0,D,45000,D,44782,D,0,D,0,D,6000,D,753,D,0,D,0,D,0,D,0,D,3500,D,26851,6153,27148,26752,6176,6145,27148,26752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191944,191944,163244,161444,0,0,10200,10200,0,0,143679,133505,0,0,0,0,0
05286443,1,65,0,2023,2022,0,.00000,.00000,1,.22000,.22000,26,D,.05160,.05200,0,D,0,D,0,D,15612,D,19500,D,0,D,0,D,1900,D,851,D,0,D,0,D,0,D,0,D,680,D,7260,855,7409,7211,943,825,7409,7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68298,68298,53598,52698,0,0,16575,15479,14700,14569,34972,31749,728,730,0,0,0
05286503,1,66,0,2023,2022,0,.00000,.00000,1,.15000,.15000,10,D,.00000,.00000,0,D,0,D,18000,D,0,D,7859,D,0,D,0,D,0,D,45,D,0,D,0,D,0,D,0,D,0,D,859,0,926,836,0,0,926,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23965,23965,9265,8365,0,0,0,0,0,0,0,0,0,0,0,0,0
05286513,1,41,40,2023,2022,3,.00000,.00000,2,.24000,.24000,34,D,.04990,.04990,0,D,308789,D,0,D,0,D,0,D,0,D,0,D,7300,D,570,D,0,D,1,D,3,D,3,D,480,D,49720,14168,50044,49612,14236,14146,56044,55612,13591,14001,0,0,0,0,6000,6000,0,0,0,0,0,0,310789,310789,284889,283089,0,0,0,0,25500,25500,285289,264741,0,0,0,0,0
05286543,1,79,0,2023,2022,0,.00000,.00000,1,.00000,.00000,36,D,.00000,.00000,0,D,0,D,0,D,4259,D,13762,D,0,D,4344,D,0,D,55,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,4344,4344,0,0,0,0,0,0,0,0,0,0,4259,4259,0,0,0,0,2400,2400,0,0,1859,1577,0,0,0,0,0
05286633,1,68,0,2023,2022,0,.00000,.00000,1,.00000,.00000,24,D,-.0411,-.0411,0,D,0,D,0,D,0,D,21480,D,50,D,0,D,2600,D,197,D,0,D,0,D,0,D,0,D,800,D,0,-1960,0,0,-1952,-1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20948,20948,0,0,1952,1833,0,0,0
05286693,1,65,68,2023,2022,0,.00000,.00000,2,.00000,.00000,0,T,.00000,.00000,0,D,25250,D,0,D,0,D,18443,D,0,D,0,D,6000,D,1392,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1932,1932,0,0,0,0,0,0,0,0,0,0,0,0,9496,9496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05286703,1,60,56,2023,2022,1,.00000,.00000,2,.22000,.22000,31,D,.06370,.06370,175000,D,0,D,0,D,0,D,0,D,0,D,0,D,4500,D,35,D,0,D,0,D,1,D,1,D,0,D,21739,6373,22036,21640,6599,6297,24036,23640,11652,12061,0,0,0,0,2000,2000,0,0,0,0,0,0,175000,175000,149100,147300,0,0,3500,3500,0,0,167000,155727,0,0,0,0,0
05286733,1,63,63,2023,2022,0,.00000,.00000,2,.37000,.37000,28,D,.06840,.06840,55000,D,2374,D,0,D,1440,D,0,D,0,D,0,D,18097,D,195,D,0,D,0,D,0,D,0,D,0,D,221727,51597,222226,221560,51751,51545,222226,221560,4389,4389,0,0,0,0,0,0,0,0,0,0,0,0,803406,803406,777506,775706,0,0,0,0,14700,14700,788706,735587,0,0,0,0,0
05286753,1,65,0,2023,2022,1,.00000,.00000,1,-.3400,-.3400,33,D,-.1093,-.1105,0,D,0,D,0,D,0,D,0,D,5129,D,0,D,3000,D,0,D,0,D,0,D,0,D,1,D,0,D,0,-321,0,0,-305,-326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,11200,11200,0,0,305,305,0,0,0
05286773,1,42,41,2023,2022,7,.00000,.00000,2,.12000,.12000,33,D,.02640,.02850,69265,D,0,D,0,D,0,D,0,D,0,D,0,D,4200,D,0,D,0,D,5,D,6,D,7,D,14604,D,-7869,-938,-7707,-7923,-783,-990,4793,4577,5299,5299,0,0,0,0,4793,4577,7707,7923,0,0,0,0,69265,69265,43365,41565,0,0,7000,7000,16050,16050,43461,40125,0,0,0,0,0
05286793,1,52,46,2023,2022,1,.00000,.00000,2,.24000,.24000,38,D,.09900,.09900,200000,D,130000,D,-600,D,0,D,0,D,0,D,0,D,7300,D,220,D,0,D,0,D,1,D,1,D,6608,D,57347,28174,57671,57239,28381,28106,59671,59239,21959,22368,0,0,0,0,2000,2000,0,0,0,0,0,0,325900,325900,300000,298200,0,0,0,0,4854,4854,321046,299498,0,0,0,0,0
05286813,1,23,0,2023,2022,0,.00000,.00000,1,.12000,.22000,49,D,.06000,.06000,55000,D,0,D,0,D,0,D,0,D,0,D,11760,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4766,2311,4868,4733,2355,2297,4868,4733,4208,4208,11760,11760,0,0,0,0,0,0,0,0,0,0,55000,55000,42050,41150,0,0,2000,1868,0,0,53000,49496,0,0,0,0,0
05286863,1,71,0,2023,2022,1,.00000,.00000,1,.00000,.00000,44,D,.00000,.00000,0,D,0,D,0,D,0,D,13104,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05286893,1,47,41,2023,2022,3,.00000,.00000,2,.22000,.22000,50,D,.05300,.05300,161476,D,41728,D,0,D,0,D,0,D,0,D,0,D,2300,D,300,D,0,D,2,D,3,D,3,D,1868,D,23944,9263,24241,23845,9320,9244,30241,29845,14648,15057,0,0,0,0,6000,6000,0,0,0,0,0,0,203204,203204,177304,175504,0,0,3500,3500,0,0,199704,186269,0,0,0,0,0
05286893,2,19,0,2023,2022,0,.00000,.00000,1,.10000,.10000,50,D,.03540,.03540,15600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,198,87,265,175,110,79,265,175,1193,1193,0,0,0,0,0,0,0,0,0,0,0,0,15600,15600,2650,1750,0,0,700,700,11790,11790,3110,2079,0,0,0,0,0
05286893,3,16,0,2023,2022,0,.00000,.00000,8,.00000,.00000,50,D,.00000,.00000,7000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,7350,6887,0,0,0,0,0,0,0
05286903,1,70,70,2023,2022,2,.00000,.00000,2,.00000,.00000,34,D,.00000,.00000,0,D,0,D,0,D,2200,D,16759,D,0,D,0,D,1800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200,0,0,0,0,0,0,25500,25500,0,0,0,0,0,0,0
05286973,1,78,77,2023,2022,0,.00000,.00000,2,.22000,.22000,07,D,.04120,.04130,55439,D,0,D,0,D,14400,D,50758,D,0,D,0,D,4200,D,1564,D,0,D,0,D,0,D,0,D,800,D,10579,3315,10876,10480,3330,3310,10876,10480,4241,4241,0,0,0,0,0,0,0,0,0,0,0,0,117983,117983,89283,87483,0,0,0,0,0,0,87529,81741,242,216,0,0,0
05286983,1,73,0,2023,2022,0,.00000,.00000,1,.18000,.18000,47,D,.00000,.00000,0,D,0,D,0,D,9600,D,22379,D,0,D,15084,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,1225,0,1306,1198,0,0,1306,1198,0,0,15084,15084,0,0,0,0,0,0,0,0,0,0,27295,27295,12595,11695,0,0,1730,1730,8000,8000,1070,0,0,0,0,0,0
05286993,1,34,0,2023,2022,0,.00000,.00000,1,.10000,.10000,05,D,.02930,.02930,20000,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,500,D,0,D,0,D,0,D,0,D,80,D,638,-71,705,615,-38,-82,705,615,1530,1530,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,7050,6150,0,0,0,0,5202,5202,14798,13476,0,0,0,0,0
05287003,1,76,60,2023,2022,2,.00000,.00000,2,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,35710,D,0,D,0,D,680,D,775,D,0,D,0,D,0,D,0,D,420,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05287023,1,77,50,2023,2022,0,.00000,.00000,2,.22200,.22200,05,D,.00000,.02000,10000,D,33000,D,0,D,0,D,25979,D,0,D,0,D,250,D,0,D,0,D,0,D,0,D,0,D,1200,D,2928,0,3090,2874,1,0,3090,2874,3290,3290,0,0,0,0,0,0,0,0,0,0,0,0,56477,56477,29177,27377,0,0,0,0,10404,10404,31129,28383,0,0,0,0,0
05287043,1,76,74,2023,2022,1,.00000,.00000,2,.12000,.12000,19,D,.03500,.03500,0,D,0,D,0,D,63067,D,51958,D,0,D,0,D,2100,D,0,D,0,D,0,D,0,D,0,D,0,D,8733,1267,8895,8679,1320,1249,9395,9179,0,0,0,0,0,0,500,500,0,0,0,0,0,0,110413,110413,81713,79913,0,0,9000,9000,0,0,45249,40869,0,0,0,0,0
05287093,1,36,0,2023,2022,2,.00000,.00000,1,.33060,.12000,36,D,.09080,.02770,52000,D,0,D,0,D,0,D,0,D,0,D,14400,D,0,D,36,D,0,D,0,D,2,D,2,D,0,D,-851,782,-584,-941,853,758,3416,3248,3978,3978,14400,14400,0,0,3416,3248,584,752,0,0,0,189,50310,50310,30910,29510,0,0,6450,6450,0,0,43860,40534,0,0,0,0,0
05287093,2,34,0,2023,2022,0,.00000,.00000,1,.22000,.22000,36,D,.03230,.03230,60499,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5586,1226,5735,5537,1260,1214,5735,5537,4628,4628,0,0,0,0,0,0,0,0,0,0,0,0,58939,58939,45989,45089,0,0,2150,2150,0,0,56789,52892,0,0,0,0,0
05287113,1,37,34,2023,2022,2,.00000,.00000,2,.12000,.12000,14,D,.04950,.04950,94000,D,6707,D,0,D,0,D,0,D,0,D,0,D,7500,D,120,D,600,D,2,D,2,D,2,D,5304,D,4284,3498,4446,4230,3530,3487,8566,8350,7704,7704,0,0,0,0,4000,4000,0,0,120,120,0,0,100707,100707,74807,73007,0,0,9700,9059,0,0,91007,84990,375,350,0,0,0
05287123,1,62,0,2023,2022,5,.00000,.00000,1,-.4500,-.4500,28,D,-.0450,-.0450,0,D,0,D,0,D,0,D,10068,D,0,D,0,D,150,D,43,D,0,D,3,D,4,D,4,D,1752,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,6480,0,0,0,0,0,0,10750,10750,0,0,0,0,0,0,0
05287143,1,52,0,2023,2022,2,.00000,.00000,1,-.0765,-.0765,05,D,-.0647,-.0647,2500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,290,D,0,D,0,D,0,D,0,D,735,D,-191,-162,-191,-191,-162,-162,0,0,191,191,0,0,0,0,0,0,0,0,0,0,191,191,2900,2900,0,0,0,0,0,0,10404,10404,0,0,0,0,0,0,0
05287143,2,23,0,2023,2022,0,.00000,.00000,8,.00000,.10000,05,D,.02000,.02000,13000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,154,5,0,159,152,5,0,995,995,0,0,0,0,0,0,0,0,0,0,0,0,13000,13000,50,0,0,0,0,0,0,0,13000,12140,0,0,0,0,0
05287163,1,52,0,2023,2022,0,.00000,.00000,1,.24000,.24000,28,D,.06840,.06840,120000,D,0,D,6000,D,0,D,0,D,0,D,0,D,5600,D,0,D,0,D,0,D,0,D,0,D,8388,D,19662,6549,19662,19662,6564,6545,19662,19662,9180,9180,0,0,0,0,0,0,0,0,0,0,0,0,117612,117612,107612,107612,0,0,0,0,7350,7350,112012,105267,0,0,0,0,0
05287173,1,20,0,2023,2022,0,.00000,.00000,1,.00000,.00000,07,D,.00000,.00000,7000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,20,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0
05287183,1,34,26,2023,2022,0,.00000,.00000,2,.11940,.11940,29,D,.00000,.00000,25000,D,80532,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,29552,D,7977,0,7980,7976,0,0,7980,7976,8073,8073,0,0,0,0,0,0,0,0,0,0,0,0,75980,75980,69929,69893,0,0,0,0,0,0,0,0,0,0,0,0,0
05287203,1,31,31,2023,2022,1,.00000,.00000,2,.22000,.22000,22,D,.04300,.04300,98928,D,95173,D,0,D,0,D,0,D,0,D,0,D,6700,D,43,D,0,D,1,D,1,D,1,D,12540,D,25941,7556,26238,25842,7595,7542,28238,27842,14849,14849,0,0,0,0,2000,2000,0,0,0,0,0,0,194101,194101,168201,166401,0,0,9800,9800,0,0,176301,163468,0,0,0,0,0
05287253,1,75,0,2023,2022,1,.00000,.00000,1,.00000,.00000,11,D,.00000,.00000,0,D,0,D,0,D,0,D,23579,D,0,D,0,D,1600,D,1024,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5700,5700,6700,6700,0,0,0,0,0,0,0
05287313,1,26,27,2023,2022,0,.00000,.00000,2,.12000,.12000,39,D,.03070,.03070,50000,D,50000,D,0,D,0,D,0,D,0,D,0,D,3600,D,150,D,0,D,0,D,0,D,0,D,10392,D,8319,3070,8481,8265,3070,3070,8481,8265,7650,7650,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,74100,72300,0,0,0,0,0,0,100000,93388,0,0,0,0,0
05287353,1,58,0,2023,2022,0,.00000,.00000,1,.24000,.24000,50,D,.05300,.05300,183064,D,0,D,0,D,0,D,0,D,0,D,0,D,18097,D,0,D,0,D,0,D,0,D,0,D,25024,D,27925,7454,27925,27925,7489,7443,27925,27925,11768,12178,0,0,0,0,0,0,0,0,0,0,0,0,152040,152040,142040,142040,0,0,700,700,0,0,176364,164657,0,0,0,0,0
05287363,1,37,0,2023,2022,0,.00000,.00000,1,.11400,.11400,34,D,.04990,.04990,27232,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,14052,D,1069,558,1069,1069,558,558,1069,1069,2083,2083,0,0,0,0,0,0,0,0,0,0,0,0,13180,13180,10622,10622,0,0,0,0,12750,12750,11180,10441,0,0,0,0,0
05287413,1,67,0,2023,2022,0,.00000,.00000,1,.22200,.22200,26,D,.06790,.09670,0,D,0,D,0,D,27600,D,19115,D,0,D,0,D,700,D,171,D,0,D,0,D,0,D,0,D,240,D,2124,-496,2205,2097,-390,-532,2205,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34784,34784,20084,19184,0,0,10584,11934,14700,14569,8728,5297,671,626,0,0,0
05287423,1,81,87,2023,2022,0,.00000,.00000,2,.12000,.12000,06,D,.00470,.00470,0,D,0,D,0,D,60000,D,4319,D,0,D,0,D,4000,D,35,D,0,D,0,D,0,D,0,D,0,D,5064,-756,5226,5010,-699,-774,5226,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75671,75671,46971,45171,0,0,0,0,0,0,0,0,0,0,0,0,0
05287443,1,49,50,2023,2022,3,.00000,.00000,2,.24000,.24000,33,D,.06910,.06980,110000,D,140000,D,0,D,0,D,0,D,0,D,0,D,8700,D,6802,D,0,D,0,D,1,D,1,D,7920,D,36571,13816,36895,36463,13886,13793,39895,39463,19125,19125,0,0,0,0,3000,3000,0,0,0,0,0,0,243500,243500,217600,215800,0,0,3000,3000,16050,16050,222172,206094,0,0,0,0,0
05287443,2,21,0,2023,2022,0,.00000,.00000,8,.00000,.00000,33,D,.08500,.08500,9600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,136,0,0,170,124,0,0,734,734,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,0,0,0,0,0,0,3100,3100,6500,5865,0,0,0,0,0
05287483,1,52,0,2023,2022,3,.00000,.00000,1,.22000,.22000,31,D,.02450,.02450,81481,D,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,52,D,0,D,0,D,1,D,1,D,6308,D,4544,1265,4775,4467,1295,1255,7775,7467,6233,6233,0,0,0,0,3000,3000,0,0,0,0,0,0,81481,81481,62081,60681,0,0,5500,5500,0,0,69981,64990,0,0,0,0,0
05287483,2,21,0,2023,2022,0,.00000,.00000,1,.10000,.10000,31,D,.01400,.01400,17529,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,390,231,458,368,231,230,458,368,1341,1341,0,0,0,0,0,0,0,0,0,0,0,0,17529,17529,4579,3679,0,0,1000,1000,0,0,16529,15370,0,0,0,0,0
05287483,3,22,0,2023,2022,0,.00000,.00000,8,.00000,.00000,31,D,.01400,.01400,4791,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,67,0,0,67,67,0,0,367,367,0,0,0,0,0,0,0,0,0,0,0,0,4791,4791,0,0,0,0,0,0,0,0,4791,4474,0,0,0,0,0
05287483,4,22,0,2023,2022,0,.00000,.00000,8,.12000,.12000,31,D,.01750,.01750,25605,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1232,374,1313,1205,378,373,1313,1205,1959,1959,0,0,0,0,0,0,0,0,0,0,0,0,25605,25605,12655,11755,0,0,0,0,0,0,25605,23912,0,0,0,0,0
05287523,1,53,53,2023,2022,1,.00000,.00000,2,.12000,.12000,05,D,.04000,.04000,36000,D,61821,D,0,D,0,D,0,D,0,D,0,D,6500,D,90,D,0,D,1,D,1,D,1,D,17916,D,5503,775,5665,5449,875,742,7665,7449,7483,7483,0,0,0,0,2000,2000,0,0,0,0,0,0,93203,93203,67303,65503,0,0,0,0,10404,10404,68697,64155,0,0,0,0,0
