NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
05351814,1,32,0,2023,2022,2,.00000,.00000,1,.12000,.12000,0,T,.00000,.00000,56000,D,0,D,0,D,0,D,0,D,0,D,10712,D,0,D,22,D,0,D,2,D,2,D,2,D,0,D,131,0,145,-23,0,0,4145,3977,4284,4284,0,0,0,0,4000,3977,0,23,0,0,0,0,56380,56380,36980,35580,0,0,0,0,0,0,0,0,0,0,0,0,0
05351834,1,60,0,2023,2022,0,.00000,.00000,1,.24000,.24000,05,D,.10250,.10250,194000,D,0,D,0,D,0,D,0,D,0,D,0,D,9400,D,1064,D,0,D,0,D,0,D,0,D,18864,D,31721,12418,31721,31721,12440,12176,31721,31721,11927,12336,0,0,0,0,0,0,0,0,0,0,0,0,167855,167855,157855,157855,0,0,0,0,5202,5202,170197,158700,0,0,0,0,0
05351894,1,77,54,2023,2022,0,.00000,.00000,2,.32000,.32000,06,D,.04400,.04400,374530,D,0,D,0,D,0,D,42296,D,0,D,0,D,7900,D,1510,D,0,D,0,D,0,D,0,D,4240,D,77625,12572,77673,77097,12591,12374,77673,77097,14545,14954,0,0,0,0,0,0,0,0,0,0,0,0,393582,393582,366282,364482,0,0,0,0,0,0,330330,306809,0,0,0,0,0
05351924,1,31,0,2023,2022,0,.00000,.00000,1,.12000,.12000,44,D,.00000,.00000,31000,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,0,D,0,D,0,D,0,D,1868,0,1877,1769,0,0,1877,1769,2372,2372,0,0,0,0,0,0,0,0,0,0,0,0,30300,30300,17350,16450,0,0,0,0,0,0,0,0,0,0,0,0,0
05351924,2,24,0,2023,2022,0,.00000,.00000,1,.12000,.12000,44,D,.00000,.00000,33000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2192,0,2201,2093,0,0,2201,2093,2525,2525,0,0,0,0,0,0,0,0,0,0,0,0,33000,33000,20050,19150,0,0,0,0,0,0,0,0,0,0,0,0,0
05351934,1,77,72,2023,2022,2,.00000,.00000,2,.00000,.00000,0,T,.00000,.00000,0,D,0,D,0,D,700,D,37648,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,400,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05351964,1,50,56,2023,2022,1,.00000,.00000,2,.22000,.22000,05,D,.10250,.10250,149000,D,45000,D,-3600,D,0,D,0,D,0,D,0,D,8000,D,2300,D,0,D,0,D,0,D,0,D,45392,D,23208,7134,23208,23208,7181,6618,23708,23708,14717,14841,0,0,0,0,500,500,0,0,0,0,0,0,157608,157608,147608,147608,0,0,0,0,10404,10404,154732,143981,0,0,0,0,0
05351984,1,19,0,2023,2022,0,.00000,.00000,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,60,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058,5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05352014,1,39,40,2023,2022,5,.00000,.00000,2,-.4500,-.4500,26,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2100,D,108,D,0,D,1,D,2,D,3,D,2189,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25900,25869,0,0,0,0,0,0,0
05352054,1,62,61,2023,2022,0,.00000,.00000,2,.32000,.32000,24,D,.10150,.10150,244373,D,103000,D,0,D,0,D,0,D,0,D,0,D,7390,D,2330,D,0,D,0,D,0,D,0,D,0,D,90006,32478,90054,89478,32544,31754,90054,89478,20537,20946,0,0,0,0,0,0,0,0,0,0,0,0,430873,430873,404973,403173,0,0,0,0,19222,20076,411651,382309,0,0,0,0,0
05352124,1,45,38,2023,2022,1,.00000,.00000,2,.22000,.22000,0,T,.00000,.00000,80181,D,70595,D,0,D,0,D,0,D,0,D,0,D,5800,D,2363,D,0,D,1,D,1,D,1,D,9252,D,16674,0,16707,16311,0,0,18707,18311,11534,11534,0,0,0,0,2000,2000,0,0,0,0,0,0,150776,150776,124876,123076,0,0,0,0,0,0,0,0,0,0,0,0,0
05352144,1,24,0,2023,2022,0,.00000,.00000,1,.12000,.12000,36,D,.02760,.02770,33280,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2225,490,2234,2126,494,442,2234,2126,2546,2546,6000,6000,0,0,0,0,0,0,0,0,0,0,33280,33280,20330,19430,0,0,2400,2400,0,0,30880,28680,0,0,0,0,0
05352174,1,54,0,2023,2022,0,.00000,.00000,1,.24000,.24000,36,D,.03990,.03990,151000,D,0,D,0,D,0,D,0,D,0,D,0,D,7000,D,310,D,0,D,0,D,0,D,0,D,16932,D,23036,4491,23036,23036,4499,4398,23036,23036,11304,11552,0,0,0,0,0,0,0,0,0,0,0,0,131668,131668,121668,121668,0,0,1900,1900,0,0,146700,136875,0,0,0,0,0
05352224,1,59,58,2023,2022,0,.00000,.00000,2,.11310,.11310,11,D,.05750,.05750,43591,D,60724,D,0,D,0,D,0,D,0,D,0,D,3900,D,87,D,0,D,0,D,0,D,0,D,28656,D,7835,2954,7834,7844,2961,2878,7834,7844,7980,7980,0,0,0,0,0,0,0,0,0,0,0,0,75659,75659,68711,68794,0,0,7400,7400,7100,7100,64272,59533,0,0,0,0,0
05352224,2,26,0,2023,2022,0,.00000,.00000,8,.10000,.10000,11,D,.05750,.05750,15000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,198,377,205,115,380,345,205,115,1148,1148,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,2050,1150,0,0,0,0,5400,5400,9600,8608,0,0,0,0,0
05352284,1,82,0,2023,2022,0,.00000,.00000,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,21137,D,34292,D,0,D,0,D,5000,D,174,D,0,D,0,D,0,D,0,D,336,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05352314,1,69,0,2023,2022,0,.00000,.00000,1,.21900,.21900,42,D,.00000,.00000,57371,D,0,D,0,D,4500,D,32096,D,0,D,0,D,5200,D,200,D,0,D,0,D,0,D,0,D,35236,D,6114,0,6115,6109,0,0,6115,6109,4389,4389,0,0,0,0,0,0,0,0,0,0,0,0,53917,53917,47716,47689,0,0,0,0,0,0,0,0,0,0,0,0,0
05352484,1,46,43,2023,2022,6,.00000,.00000,2,-.4500,-.4500,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,26400,D,0,D,0,D,0,D,2,D,2,D,3,D,0,D,0,0,0,0,0,0,0,0,0,0,26400,26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05352484,2,78,0,2023,2022,0,.00000,.00000,8,.05000,.05000,10,D,.00000,.00000,12772,D,0,D,0,D,0,D,28837,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,75,0,75,75,0,0,75,75,977,977,0,0,0,0,0,0,0,0,0,0,0,0,13867,13867,745,745,0,0,0,0,0,0,0,0,0,0,0,0,0
05352494,1,51,0,2023,2022,0,.00000,.00000,1,.12000,.12000,47,D,.05750,.05750,56000,D,0,D,0,D,0,D,0,D,0,D,0,D,2600,D,795,D,0,D,0,D,0,D,0,D,3684,D,4448,2203,4457,4349,2208,2153,4457,4349,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,51800,51800,38850,37950,0,0,930,930,8000,8000,42870,39445,0,0,0,0,0
05352524,1,71,68,2023,2022,0,.00000,.00000,2,.22000,.22000,33,D,.05850,.05850,0,D,92546,D,0,D,0,D,60116,D,0,D,0,D,18097,D,547,D,0,D,0,D,0,D,0,D,760,D,16804,3933,16837,16441,3932,3943,16837,16441,7080,7080,0,0,0,0,0,0,0,0,0,0,0,0,145078,145078,116378,114578,0,0,0,0,16050,16050,74575,70306,0,0,0,0,0
05352554,1,58,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,37,D,-.0038,-.0038,0,D,0,D,0,D,0,D,0,D,0,D,2232,D,0,D,0,D,0,D,0,D,0,D,0,D,4,D,0,-40,0,0,-40,-43,0,0,0,0,2232,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,6350,6350,0,0,0,0,0,0,0
05352584,1,33,35,2023,2022,1,.00000,.00000,2,.22000,.22000,05,D,.08000,.08000,85000,D,58000,D,0,D,0,D,0,D,0,D,28800,D,0,D,0,D,13200,D,1,D,1,D,1,D,0,D,14319,5069,14352,13956,5107,4660,16952,16556,10940,10940,28800,28800,0,0,2000,2000,0,0,600,600,0,0,142800,142800,116900,115100,0,0,0,0,10404,10404,132396,122955,0,0,0,0,0
05352594,1,55,63,2023,2022,0,.00000,.00000,2,.24000,.24000,33,D,.07540,.08190,200000,D,9700,D,0,D,0,D,0,D,0,D,0,D,18097,D,2604,D,0,D,0,D,0,D,0,D,0,D,31747,11834,31783,31351,11851,11639,31783,31351,12756,13165,0,0,0,0,0,0,0,0,0,0,0,0,209700,209700,183800,182000,0,0,0,0,16050,16050,190003,177164,0,0,0,0,0
05352654,1,87,87,2023,2022,2,.00000,.00000,2,.00000,.00000,25,D,.00000,.00000,0,D,0,D,0,D,0,D,54995,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,4600,4600,0,0,0,0,0,0,0
05352674,1,55,0,2023,2022,1,.00000,.00000,1,-.0765,-.0765,03,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,5700,D,0,D,0,D,0,D,0,D,0,D,0,D,40,D,0,-50,0,0,-50,-54,0,0,0,0,5700,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19425,19425,0,0,0,0,0,0,0
05352744,1,60,65,2023,2022,0,.00000,.00000,2,.10000,.10000,05,D,.00000,.00000,35000,D,0,D,0,D,0,D,0,D,0,D,11520,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,755,0,770,590,0,0,770,590,2678,2678,11520,11520,0,0,0,0,0,0,0,0,0,0,35000,35000,7700,5900,0,0,0,0,10404,10404,24596,22282,0,0,0,0,0
05352744,2,45,0,2023,2022,0,.00000,.00000,1,.12000,.12000,05,D,.04000,.04000,34858,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2414,461,2423,2315,466,400,2423,2315,2667,2667,0,0,0,0,0,0,0,0,0,0,0,0,34858,34858,21908,21008,0,0,0,0,5202,5202,29656,27351,0,0,0,0,0
05352804,1,69,0,2023,2022,0,.00000,.00000,1,.00000,.00000,07,D,.00000,.00000,0,D,0,D,0,D,0,D,14400,D,0,D,4032,D,0,D,253,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,4032,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0
05352854,1,67,66,2023,2022,2,.00000,.00000,2,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,14224,D,0,D,0,D,2600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05352894,1,71,73,2023,2022,0,.00000,.00000,2,.12000,.12000,33,D,.00000,.00000,0,D,0,D,0,D,64200,D,36760,D,0,D,0,D,5000,D,160,D,0,D,0,D,0,D,0,D,600,D,7653,0,7671,7455,0,0,7671,7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96046,96046,67346,65546,0,0,0,0,16050,16050,8750,4466,0,0,0,0,0
05352904,1,51,0,2023,2022,0,.00000,.00000,1,.22000,.22000,38,D,.06820,.06830,58000,D,0,D,0,D,0,D,0,D,0,D,52580,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5512,3895,5528,5330,3896,3880,5528,5330,4437,4437,52580,52580,0,0,0,0,0,0,0,0,0,0,58000,58000,45050,44150,0,0,0,0,2427,2427,50045,46760,0,0,0,0,0
05352904,2,59,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,38,D,-.0069,-.0069,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,2427,0,0,0,0,0,0,0
05352904,3,30,0,2023,2022,0,.00000,.00000,1,.12000,.12000,38,D,.07700,.07700,30550,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1898,1809,1907,1799,1811,1787,1907,1799,2337,2337,0,0,0,0,0,0,0,0,0,0,0,0,30550,30550,17600,16700,0,0,0,0,2427,2427,26216,24423,0,0,0,0,0
05352934,1,53,0,2023,2022,0,.00000,.00000,1,.22000,.22000,18,D,.05000,.05000,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,1400,D,0,D,0,D,0,D,0,D,0,D,0,D,5952,2861,5968,5770,2862,2852,5968,5770,4590,4590,0,0,0,0,0,0,0,0,0,0,0,0,60000,60000,47050,46150,0,0,0,0,2770,2770,57230,53263,0,0,0,0,0
05352934,2,58,0,2023,2022,0,.00000,.00000,1,.12000,.12000,18,D,.05000,.05000,29546,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1777,1338,1786,1678,1339,1329,1786,1678,2260,2260,0,0,0,0,0,0,0,0,0,0,0,0,29546,29546,16596,15696,0,0,0,0,2770,2770,26776,24823,0,0,0,0,0
05353014,1,49,0,2023,2022,0,.00000,.00000,1,.22000,.22000,33,D,.05850,.05850,83000,D,0,D,0,D,0,D,0,D,0,D,18000,D,0,D,0,D,0,D,0,D,0,D,0,D,1856,D,10968,4158,10984,10786,4162,4114,10984,10786,6350,6350,18000,18000,0,0,0,0,0,0,0,0,0,0,82800,82800,69850,68950,0,0,0,0,8000,8000,74800,69326,0,0,0,0,0
05353034,1,56,0,2023,2022,1,.00000,.00000,1,.22000,.22000,06,D,.04630,.04630,80000,D,0,D,0,D,0,D,0,D,0,D,0,D,4100,D,1325,D,0,D,1,D,1,D,1,D,0,D,4895,2188,4921,4613,2214,1901,6921,6613,6120,6120,0,0,0,0,2000,2000,0,0,0,0,0,0,77600,77600,58200,56800,0,0,0,0,0,0,58200,53045,0,0,0,0,0
05353034,2,24,0,2023,2022,0,.00000,.00000,1,.10000,.10000,06,D,.04400,.04400,22471,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,945,108,952,862,113,52,952,862,1719,1719,0,0,0,0,0,0,0,0,0,0,0,0,22471,22471,9521,8621,0,0,0,0,0,0,9521,8051,0,0,0,0,0
05353054,1,40,42,2023,2022,4,.00000,.00000,2,.32000,.32000,48,D,.00000,.00000,67000,D,308789,D,0,D,0,D,0,D,0,D,0,D,18097,D,0,D,0,D,4,D,4,D,4,D,15748,D,62299,0,62347,61771,0,0,70347,69771,18717,19126,0,0,0,0,8000,8000,0,0,0,0,0,0,369289,369289,343389,341589,0,0,0,0,0,0,0,0,0,0,0,0,0
05353074,1,87,0,2023,2022,0,.00000,.00000,1,.00000,.00000,31,D,.00000,.00000,0,D,0,D,0,D,0,D,24848,D,0,D,0,D,4100,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-50,0,0,-50,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,50,50,0,0,0
05353154,1,55,51,2023,2022,0,.00000,.00000,2,.22000,.22000,10,D,.00000,.00000,78000,D,65000,D,0,D,0,D,0,D,0,D,0,D,1800,D,126,D,0,D,0,D,0,D,0,D,0,D,16265,0,16298,15902,0,0,16298,15902,10940,10940,0,0,0,0,0,0,0,0,0,0,0,0,139828,139828,113928,112128,0,0,0,0,0,0,0,0,0,0,0,0,0
05353224,1,64,0,2023,2022,0,.00000,.00000,1,.24000,.24000,11,D,.05750,.05750,0,D,0,D,0,D,11208,D,28424,D,0,D,0,D,10800,D,10,D,0,D,0,D,0,D,0,D,780,D,24398,5788,24416,24200,5794,5731,24416,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140368,140368,127418,126518,0,0,2700,2700,5400,5400,108108,100425,0,0,0,0,0
05353224,2,37,0,2023,2022,3,.00000,.00000,1,.31060,.33060,11,D,.05750,.05750,35000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3,D,3,D,3,D,0,D,-8304,410,-8224,-9175,419,306,1579,1420,2678,2678,0,0,0,0,1579,1420,4421,4580,0,0,3803,4595,35000,35000,15600,14200,0,0,11700,11700,5400,5400,17900,15586,0,0,0,0,0
05353244,1,87,0,2023,2022,0,.00000,.00000,1,.00000,.00000,39,D,.00000,.00000,1721,D,0,D,0,D,0,D,32192,D,0,D,23916,D,0,D,1403,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,132,132,23916,23916,0,0,0,0,0,0,0,0,0,0,5335,5335,0,0,0,0,0,0,0,0,1721,1607,0,0,0,0,0
05353274,1,68,76,2023,2022,0,.00000,.00000,2,.22000,.22000,05,D,.09300,.09300,179000,D,0,D,0,D,1248,D,18836,D,0,D,0,D,2500,D,6845,D,0,D,0,D,0,D,0,D,4884,D,26414,7994,26447,26051,8042,7473,26447,26051,11710,12119,0,0,0,0,0,0,0,0,0,0,0,0,188759,188759,160059,158259,0,0,0,0,10404,10404,162344,150922,0,0,0,0,0
05353284,1,51,47,2023,2022,1,.00000,.00000,2,.24000,.24000,05,D,.10250,.10250,160000,D,90000,D,0,D,0,D,0,D,0,D,0,D,4000,D,60,D,0,D,0,D,1,D,1,D,16860,D,37480,14139,37497,37295,14186,13624,39497,39295,18319,18728,0,0,0,0,2000,2000,0,0,0,0,0,0,225940,242800,215940,215100,0,0,0,0,10404,10404,230062,214330,0,0,0,0,0
05353294,1,72,73,2023,2022,2,.00000,.00000,2,.00000,.00000,41,D,.00000,.00000,0,D,0,D,0,D,0,D,33916,D,0,D,0,D,60,D,104,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8860,8860,0,0,0,0,0,0,0,0,0
05353324,1,43,0,2023,2022,1,.00000,.00000,1,.07650,.07650,06,D,.01530,.01530,10400,D,0,D,0,D,0,D,0,D,0,D,0,D,3000,D,351,D,0,D,0,D,0,D,0,D,8176,D,-473,-402,-465,-554,-399,-439,0,0,796,796,0,0,0,0,0,0,0,0,0,0,465,554,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05353334,1,56,59,2023,2022,2,.00000,.00000,2,.12000,.12000,29,D,.00000,.00000,85000,D,0,D,0,D,0,D,0,D,0,D,17400,D,0,D,830,D,0,D,0,D,0,D,0,D,0,D,5519,0,5537,5321,0,0,6537,6321,6503,6503,17400,17400,0,0,1000,1000,0,0,0,0,0,0,83800,83800,57900,56100,0,0,0,0,0,0,0,0,0,0,0,0,0
05353334,2,30,0,2023,2022,0,.00000,.00000,1,.12000,.12000,29,D,.00000,.00000,50000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4232,0,4241,4133,0,0,4241,4133,3825,3825,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,37050,36150,0,0,0,0,0,0,0,0,0,0,0,0,0
05353334,3,63,0,2023,2022,0,.00000,.00000,8,.00000,.00000,29,D,.00000,.00000,7800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,597,597,0,0,0,0,0,0,0,0,0,0,0,0,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05353404,1,32,0,2023,2022,0,.00000,.00000,1,.12000,.12000,01,D,.04360,.04400,50000,D,0,D,0,D,0,D,0,D,0,D,11400,D,0,D,55,D,0,D,0,D,0,D,0,D,0,D,4232,2046,4241,4133,2048,2022,4241,4133,3825,3825,11400,11400,0,0,0,0,0,0,0,0,0,0,50000,50000,37050,36150,0,0,1500,1500,2500,2500,41760,38562,0,0,0,0,0
05353434,1,81,0,2023,2022,0,.00000,.00000,1,.00000,.00000,15,D,.00000,.00000,0,D,0,D,0,D,0,D,30356,D,0,D,0,D,1200,D,2372,D,0,D,0,D,0,D,0,D,288,D,0,-428,0,0,-425,-455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2434,0,0,0,0,0,0,0,0,0
05353444,1,38,0,2023,2022,0,.00000,.00000,1,.22000,.22000,0,T,.00000,.00000,68000,D,0,D,0,D,0,D,0,D,0,D,5820,D,0,D,340,D,0,D,0,D,0,D,0,D,0,D,11280,0,11296,11098,0,0,11296,11098,5202,5202,0,0,0,0,0,0,0,0,0,0,0,0,84220,84220,71270,70370,0,0,0,0,0,0,0,0,0,0,0,0,0
05353464,1,38,39,2023,2022,1,.00000,.00000,2,.12000,.22000,49,D,.06500,.06500,62500,D,54300,D,0,D,0,D,0,D,0,D,0,D,730,D,4087,D,0,D,0,D,1,D,1,D,4012,D,7692,5622,7714,7453,5629,5549,9714,9453,8935,8935,0,0,0,0,2000,2000,0,0,0,0,0,0,109900,109900,84000,82200,0,0,6000,5603,0,0,103900,97030,0,0,0,0,0
05353484,1,54,0,2023,2022,0,.00000,.00000,1,.35000,.35000,26,D,.05240,.05250,308789,D,0,D,0,D,0,D,0,D,0,D,0,D,5600,D,8,D,0,D,0,D,0,D,0,D,7756,D,109830,19625,109830,109830,19633,19540,109830,109830,13591,14001,0,0,0,0,0,0,0,0,0,0,0,0,398792,398792,388792,388792,0,0,0,0,0,0,373867,347744,0,0,0,0,0
05353504,1,48,0,2023,2022,0,.00000,.00000,1,.22000,.22000,34,D,.04990,.04990,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,70,D,0,D,0,D,0,D,0,D,6888,D,5952,2354,5968,5770,2358,2313,5968,5770,4590,4590,0,0,0,0,0,0,0,0,0,0,0,0,60000,60000,47050,46150,0,0,0,0,12750,12750,47250,43283,0,0,0,0,0
05353574,1,52,60,2023,2022,4,.00000,.00000,2,.22000,.22000,05,D,.08000,.08000,60000,D,77036,D,0,D,0,D,0,D,0,D,23136,D,0,D,0,D,0,D,0,D,0,D,1,D,1440,D,13651,3302,13684,13288,3347,2807,15684,15288,10483,10483,23136,23136,0,0,2000,2000,0,0,0,0,0,0,137036,137036,111136,109336,0,0,0,0,10404,10404,126632,117572,0,0,0,0,0
05353574,2,24,0,2023,2022,0,.00000,.00000,8,.12000,.12000,05,D,.02000,.04000,28000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1304,441,1313,1205,444,404,1313,1205,2142,2142,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,12650,11750,0,0,0,0,0,0,25600,23907,0,0,0,0,0
05353574,3,18,0,2023,2022,0,.00000,.00000,8,.12000,.12000,05,D,.04000,.04000,33111,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2205,741,2214,2106,744,703,2214,2106,2533,2533,0,0,0,0,0,0,0,0,0,0,0,0,33111,33111,20161,19261,0,0,0,0,0,0,33111,30922,0,0,0,0,0
05353594,1,40,0,2023,2022,1,.00000,.00000,1,.00000,.00000,05,D,.00930,.00930,8137,D,0,D,0,D,0,D,0,D,0,D,0,D,8000,D,150,D,0,D,0,D,0,D,0,D,12332,D,-563,-204,-560,-600,-202,-222,0,0,622,622,0,0,0,0,0,0,0,0,0,0,560,600,8137,8137,0,0,0,0,0,0,10404,10404,0,0,0,0,0,0,0
05353614,1,68,0,2023,2022,1,.00000,.00000,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,23526,D,0,D,29032,D,0,D,0,D,0,D,0,D,0,D,0,D,300,D,0,0,0,0,0,0,0,0,0,0,29032,29032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05353624,1,49,0,2023,2022,0,.00000,.00000,1,.24000,.24000,43,D,.00000,.00000,120075,D,0,D,0,D,0,D,0,D,0,D,4500,D,0,D,21,D,0,D,0,D,0,D,0,D,0,D,19528,0,19546,19330,0,0,19546,19330,9186,9186,4500,4500,0,0,0,0,0,0,0,0,0,0,120075,120075,107125,106225,0,0,0,0,0,0,0,0,0,0,0,0,0
05353634,1,35,35,2023,2022,3,.00000,.00000,2,.35000,.35000,31,D,.08970,.08970,308789,D,308789,D,0,D,0,D,0,D,0,D,0,D,18097,D,998,D,400,D,3,D,3,D,3,D,26460,D,146267,36317,146267,146267,36429,35086,146347,146347,27183,28001,0,0,0,0,0,0,0,0,80,80,0,0,578118,578118,568118,568118,0,0,6500,6500,0,0,596078,555246,0,0,0,0,0
05353644,1,71,69,2023,2022,2,.00000,.00000,2,.00000,.00000,28,D,.00000,.00000,0,D,0,D,0,D,0,D,49024,D,0,D,0,D,3000,D,598,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,17500,0,0,0,0,0,0,0
05353684,1,35,0,2023,2022,1,.00000,.00000,1,.12000,.12000,33,D,.05850,.05850,70433,D,0,D,0,D,0,D,0,D,0,D,8400,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,3817,2495,3831,3663,2505,2390,5831,5663,5388,5388,8400,8400,0,0,2000,2000,0,0,0,0,0,0,70433,70433,51033,49633,0,0,1000,1000,11200,11200,58233,53576,0,0,0,0,0
