QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20241,05350234,4,0,1,303,D,,A,01,D,,A,,A,,,13000,A,D
20241,05350234,5,0,1,310,D,,A,13,D,,A,,A,,,2550,A,D
20241,05350754,12,0,1,200,D,,A,13,D,,A,,A,,,7950,A,D
20241,05350754,13,0,1,225,D,,A,01,D,,A,,A,,,160,A,D
20241,05350754,14,0,2,225,D,,A,11,D,,A,,A,,,70,A,D
20241,05350774,7,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05350824,3,0,1,302,D,,A,13,D,,A,,A,,,810,A,D
20241,05350944,4,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20241,05351044,14,0,1,100,D,2,D,12,D,,A,,A,,,3000,A,D
20241,05351044,15,0,1,100,D,2,D,01,D,,A,,A,,,400,A,D
20241,05351094,11,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20241,05351184,7,0,1,303,D,,A,13,D,,A,,A,,2,3000,A,D
20241,05351474,6,0,1,303,D,,A,12,D,,A,,A,,,2000,A,D
20241,05351964,9,0,1,303,D,,A,13,D,,A,,A,,,4200,A,D
20241,05351984,4,0,1,365,D,,A,01,D,,A,,A,,,200,A,D
20241,05352014,4,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20241,05352054,8,0,1,303,D,,A,12,D,,A,,A,,1,4625,A,D
20241,05352054,9,0,1,310,D,,A,01,D,,A,,A,,,1041,A,D
20241,05352124,5,0,1,200,D,,A,12,D,,A,,A,,,50,A,D
20241,05352224,7,0,1,302,D,,A,13,D,,A,,A,,,1185,A,D
20241,05352224,8,0,1,365,D,,A,11,D,,A,,A,,,100,A,D
20241,05352584,3,0,1,225,D,,A,13,D,,A,,A,,,9900,A,D
20241,05352654,5,0,1,303,D,,A,13,D,,A,,A,,,4500,A,D
20241,05353054,6,0,1,200,D,,A,13,D,,A,,A,,2,6900,A,D
20241,05353054,7,0,1,321,D,,A,,A,4,D,,A,3,,132,D,D
20241,05353334,12,0,1,700,D,,A,13,D,,A,,A,,,600,A,D
20241,05353574,4,0,1,303,D,,A,12,D,,A,,A,,,400,A,D
20241,05353634,11,0,1,200,D,,A,11,D,,A,,A,,,3992,A,D
20241,05353634,12,0,1,200,D,,A,12,D,,A,,A,,,4407,A,D
20241,05353634,13,0,1,200,D,,A,01,D,,A,,A,,,6516,A,D
20241,05353634,14,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05353694,10,0,1,310,D,,A,13,D,,A,,A,,,3450,A,D
20241,05353694,11,0,1,321,D,,A,,A,2,D,,A,13,,2600,D,D
20241,05353734,5,0,1,301,D,,A,13,D,,A,,A,,,1830,A,D
20241,05353894,6,0,1,200,D,,A,13,D,,A,,A,,,3156,A,D
20241,05353954,8,0,1,310,D,,A,13,D,,A,,A,,,3900,A,D
20241,05353954,9,0,1,365,D,,A,11,D,,A,,A,,,500,A,D
20241,05354214,4,0,1,303,D,,A,01,D,,A,,A,,,1895,A,D
20241,05354344,17,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20241,05354464,8,0,1,310,D,,A,13,D,,A,,A,,,2850,A,D
20241,05354464,9,0,1,302,D,,A,01,D,,A,,A,,,7000,A,D
20241,05355024,7,0,1,365,D,,A,13,D,,A,,A,,,30,A,D
20241,05355024,8,0,1,301,D,,A,01,D,,A,,A,,,700,A,D
20241,05355174,10,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20241,05355174,11,0,2,301,D,,A,11,D,,A,,A,,,1200,A,D
20241,05355324,9,0,1,225,D,,A,13,D,,A,,A,,,3600,A,D
20241,05355324,10,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20241,05355324,11,0,1,225,D,,A,12,D,,A,,A,,,275,A,D
20241,05355514,3,0,1,365,D,,A,01,D,,A,,A,,,100,A,D
20241,05355514,4,0,1,303,D,,A,01,D,,A,,A,,,50,A,D
20241,05355594,4,0,1,700,D,,A,12,D,,A,,A,,,5000,A,D
20241,05355884,3,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20241,05356294,4,0,1,200,D,,A,13,D,,A,,A,,,150,A,D
20241,05356744,3,0,1,303,D,,A,13,D,,A,,A,,,2400,A,D
20241,05356744,4,0,1,365,D,,A,01,D,,A,,A,,,250,A,D
20241,05356834,4,0,1,365,D,,A,01,D,,A,,A,,,100,A,D
20241,05356914,9,0,1,301,D,,A,13,D,,A,,A,,,3261,A,D
20241,05356914,10,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20241,05357034,9,0,1,301,D,,A,13,D,,A,,A,,,315,A,D
20241,05357114,8,0,1,200,D,,A,13,D,,A,,A,,,4266,A,D
20241,05357224,6,0,1,365,D,,A,13,D,,A,,A,,,201,A,D
20241,05357234,9,0,1,302,D,,A,02,D,,A,,A,,,100,A,D
20241,05357234,10,0,1,302,D,,A,02,D,,A,,A,,,100,A,D
20241,05357234,11,0,1,302,D,,A,02,D,,A,,A,,,162,A,D
20241,05357234,12,0,2,302,D,,A,12,D,,A,,A,,,30,A,D
20241,05357234,13,0,2,365,D,,A,12,D,,A,,A,,,50,A,D
20241,05357344,5,0,1,700,D,,A,13,D,,A,,A,,,240,A,D
20241,05357464,5,0,1,301,D,,A,13,D,,A,,A,,,6000,A,D
20241,05357524,5,0,1,310,D,,A,13,D,,A,,A,,,1800,A,D
20241,05357614,5,0,2,303,D,,A,12,D,,A,,A,,,3000,A,D
20241,05357714,8,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20241,05357714,9,0,1,303,D,,A,02,D,,A,,A,,,700,A,D
20241,05358414,6,0,1,303,D,,A,12,D,,A,,A,,,6110,A,D
20241,05358414,7,0,1,303,D,,A,01,D,,A,,A,,,5970,A,D
20241,05358574,13,0,1,321,D,,A,,A,4,D,,A,1,,10,D,D
20241,05358594,13,0,1,700,D,,A,13,D,,A,,A,,,2850,A,D
20241,05358604,8,0,1,303,D,,A,01,D,,A,,A,,,700,A,D
20241,05358874,3,0,1,303,D,,A,01,D,,A,,A,,,50,A,D
20241,05358874,4,0,1,303,D,,A,02,D,,A,,A,,,50,A,D
20241,05358894,5,0,1,303,D,,A,12,D,,A,,A,,,9500,A,D
20241,05358894,6,0,1,310,D,,A,13,D,,A,,A,,,1650,A,D
20241,05358894,7,0,2,303,D,,A,12,D,,A,,A,,,9500,A,D
20241,05358934,9,0,1,302,D,,A,02,D,,A,,A,,,240,A,D
20241,05359734,7,0,1,200,D,,A,13,D,,A,,A,,,5100,A,D
20241,05359734,8,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20241,05359734,9,0,1,100,D,1,D,01,D,,A,,A,,,4000,A,D
20241,05359764,9,0,1,301,D,,A,02,D,,A,,A,,,72,A,D
20241,05359764,10,0,1,321,D,,A,,A,5,D,79,D,,,79,A,D
20241,05359914,6,0,1,200,D,,A,13,D,,A,,A,,1,900,A,D
20241,05360064,4,0,1,321,D,,A,,A,2,D,,A,12,,300,D,D
20241,05360374,4,0,1,303,D,,A,12,D,,A,,A,,,800,A,D
20241,05360374,5,0,1,321,D,,A,,A,2,D,,A,1,,40,D,D
20241,05360554,7,0,1,200,D,,A,13,D,,A,,A,,,2700,A,D
20241,05360554,8,0,2,200,D,,A,12,D,,A,,A,,,225,A,D
20241,05360594,7,0,1,303,D,,A,02,D,,A,,A,,1,2800,A,D
20241,05360624,3,0,1,303,D,,A,01,D,,A,,A,,,5800,A,D
20241,05360624,4,0,1,365,D,,A,01,D,,A,,A,,,160,A,D
20241,05360624,5,0,1,345,D,,A,02,D,,A,,A,,,170,A,D
20241,05360694,5,0,1,100,D,2,D,13,D,,A,,A,,,702,A,D
20241,05360694,6,0,1,200,D,,A,13,D,,A,,A,,,2430,A,D
20241,05360844,17,0,1,100,D,2,D,13,D,,A,,A,,,720,A,D
20241,05360844,18,0,1,303,D,,A,12,D,,A,,A,,,70,A,D
20241,05360904,6,0,1,225,D,,A,13,D,,A,,A,,,1368,A,D
20241,05360904,7,0,1,303,D,,A,12,D,,A,,A,,,1400,A,D
20241,05360904,8,0,1,365,D,,A,12,D,,A,,A,,,250,A,D
20241,05361554,4,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20241,05361554,5,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20241,05362054,10,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20241,05362054,11,0,1,225,D,,A,13,D,,A,,A,,,6000,A,D
20241,05362854,6,0,1,302,D,,A,13,D,,A,,A,,,432,A,D
20241,05362894,4,0,1,303,D,,A,12,D,,A,,A,,,560,A,D
20241,05362894,5,0,1,365,D,,A,12,D,,A,,A,,,200,A,D
20241,05362944,6,0,1,310,D,,A,13,D,,A,,A,,,2400,A,D
20241,05363394,12,0,1,345,D,,A,13,D,,A,,A,,,450,A,D
20241,05363544,3,0,1,225,D,,A,13,D,,A,,A,,,819,A,D
20241,05364534,7,0,1,303,D,,A,01,D,,A,,A,,,1625,A,D
20241,05364534,8,0,1,365,D,,A,01,D,,A,,A,,,20,A,D
20241,05364564,5,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20241,05364604,13,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20241,05364604,14,0,1,301,D,,A,13,D,,A,,A,,,225,A,D
20241,05364604,15,0,1,321,D,,A,,A,4,D,,A,3,,900,D,D
20241,05365024,4,0,1,200,D,,A,13,D,,A,,A,,,1245,A,D
20241,05365134,5,0,1,200,D,,A,13,D,,A,,A,,,2241,A,D
20241,05365324,6,0,1,303,D,,A,01,D,,A,,A,,,6444,A,D
20241,05365324,7,0,1,400,D,,A,01,D,,A,,A,,,,A,H
20241,05365324,7,1,1,310,D,,A,01,D,,A,,A,,,7189,A,E
20241,05365324,7,2,1,303,D,,A,01,D,,A,,A,,,5991,A,E
20241,05365324,8,0,1,310,D,,A,01,D,,A,,A,,,1850,A,D
20241,05365354,7,0,1,321,D,,A,,A,4,D,,A,3,,300,D,D
20241,05365354,8,0,1,345,D,,A,13,D,,A,,A,,,1050,A,D
20241,05365374,5,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20241,05365644,13,0,1,200,D,,A,13,D,,A,,A,,,3972,A,D
20241,05365644,14,0,1,100,D,1,D,13,D,,A,,A,,,1545,A,D
20241,05365904,5,0,1,100,D,2,D,13,D,,A,,A,,,900,A,D
20241,05365904,6,0,1,321,D,,A,,A,5,D,300,D,,,300,A,D
20241,05365974,8,0,1,345,D,,A,13,D,,A,,A,,,4500,A,D
20241,05366044,8,0,1,200,D,,A,13,D,,A,,A,,,2895,A,D
20241,05366044,9,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20241,05366044,10,0,2,200,D,,A,12,D,,A,,A,,,994,A,D
20241,05366444,4,0,1,321,D,,A,,A,4,D,,A,1,,200,D,D
20241,05366674,9,0,1,303,D,,A,01,D,,A,,A,,,6800,A,D
20241,05366674,10,0,1,310,D,,A,01,D,,A,,A,,,7000,A,D
20241,05366674,11,0,1,365,D,,A,01,D,,A,,A,,,550,A,D
20241,05411693,7,0,1,225,D,,A,13,D,,A,,A,,,579,A,D
20241,05412423,7,0,1,345,D,,A,11,D,,A,,A,,,1250,A,D
20241,05412513,12,0,2,345,D,,A,10,D,,A,,A,,,56,A,D
20241,05412593,7,0,1,225,D,,A,13,D,,A,,A,,,3000,A,D
20241,05412613,7,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05412853,3,0,1,321,D,,A,,A,4,D,,A,3,,120,D,D
20241,05413043,4,0,1,340,D,,A,13,D,,A,,A,,,660,A,D
20241,05413043,5,0,2,302,D,,A,10,D,,A,,A,,,80,A,D
20241,05413243,14,0,1,200,D,,A,13,D,,A,,A,,,120,A,D
20241,05413243,15,0,1,321,D,,A,,A,2,D,,A,12,,240,D,D
20241,05413283,6,0,1,100,D,2,D,13,D,,A,,A,,,150,A,D
20241,05413373,3,0,1,225,D,,A,13,D,,A,,A,,,201,A,D
20241,05413543,5,0,1,365,D,,A,10,D,,A,,A,,,20,A,D
20241,05413843,5,0,1,303,D,,A,13,D,,A,,A,,,75,A,D
20241,05414063,5,0,1,100,D,2,D,12,D,,A,,A,,,350,A,D
20241,05414643,16,0,1,302,D,,A,13,D,,A,,A,,,90,A,D
20241,05414643,17,0,1,200,D,,A,12,D,,A,,A,,,50,A,D
20241,05414903,5,0,1,340,D,,A,13,D,,A,,A,,,1200,A,D
20241,05415033,10,0,1,365,D,,A,12,D,,A,,A,,,215,A,D
20241,05415033,11,0,1,303,D,,A,12,D,,A,,A,,,1911,A,D
20241,05415433,4,0,1,345,D,,A,11,D,,A,,A,,,20,A,D
20241,05415443,7,0,1,303,D,,A,12,D,,A,,A,,,2400,A,D
20241,05415493,5,0,1,301,D,,A,13,D,,A,,A,,,600,A,D
20241,05415513,6,0,1,303,D,,A,13,D,,A,,A,,,150,A,D
20241,05415573,5,0,1,335,D,,A,12,D,,A,,A,,,,A,H
20241,05415573,5,1,1,310,D,,A,12,D,,A,,A,,,946,A,E
20241,05415573,5,2,1,321,D,,A,12,D,,A,,A,,,48,A,E
20241,05415573,5,3,1,303,D,,A,12,D,,A,,A,,,839,A,E
20241,05415953,15,0,1,200,D,,A,10,D,,A,,A,,,1092,A,D
20241,05415953,16,0,1,200,D,,A,11,D,,A,,A,,,1193,A,D
20241,05415953,17,0,1,200,D,,A,12,D,,A,,A,,,1020,A,D
20241,05415953,18,0,1,100,D,2,D,10,D,,A,,A,,,656,A,D
20241,05416363,15,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20241,05416363,16,0,1,365,D,,A,11,D,,A,,A,,,50,A,D
20241,05416393,9,0,1,100,D,2,D,12,D,,A,,A,,,10000,A,D
20241,05416443,9,0,1,310,D,,A,13,D,,A,,A,,,4950,A,D
20241,05416483,6,0,1,303,D,,A,12,D,,A,,A,,,408,A,D
20241,05416493,10,0,1,303,D,,A,11,D,,A,,A,,,336,A,D
20241,05416543,7,0,1,100,D,2,D,13,D,,A,,A,,,3600,A,D
20241,05416543,8,0,1,321,D,,A,,A,4,D,,A,1,,35,D,D
20241,05416543,9,0,1,345,D,,A,11,D,,A,,A,,,80,A,D
20241,05416653,5,0,1,200,D,,A,10,D,,A,,A,,1,1737,A,D
20241,05416653,6,0,1,200,D,,A,11,D,,A,,A,,1,3603,A,D
20241,05416653,7,0,1,200,D,,A,12,D,,A,,A,,1,3474,A,D
20241,05416693,16,0,1,301,D,,A,13,D,,A,,A,,1,9150,A,D
20241,05417243,5,0,1,225,D,,A,10,D,,A,,A,,,120,A,D
20241,05417603,8,0,1,200,D,,A,10,D,,A,,A,,4,720,A,D
20241,05417603,9,0,1,200,D,,A,11,D,,A,,A,,4,720,A,D
20241,05417603,10,0,1,200,D,,A,12,D,,A,,A,,4,720,A,D
20241,05417733,18,0,1,303,D,,A,10,D,,A,,A,,,250,A,D
20241,05417853,28,0,1,100,D,2,D,12,D,,A,,A,,,1500,A,D
20241,05417853,29,0,1,301,D,,A,13,D,,A,,A,,1,6000,A,D
20241,05417853,30,0,1,400,D,,A,13,D,,A,,A,,1,,A,H
20241,05417853,30,1,1,310,D,,A,13,D,,A,,A,,1,5090,A,E
20241,05417853,30,2,1,303,D,,A,13,D,,A,,A,,1,4510,A,E
20241,05417853,31,0,1,321,D,,A,,A,4,D,,A,3,,1500,D,D
20241,05417853,32,0,1,321,D,,A,,A,5,D,1500,D,,,1500,A,D
20241,05417853,33,0,1,365,D,,A,12,D,,A,,A,,1,65,A,D
20241,05417853,34,0,1,345,D,,A,10,D,,A,,A,,,320,A,D
20241,05417853,35,0,1,345,D,,A,11,D,,A,,A,,,320,A,D
20241,05417853,36,0,1,345,D,,A,12,D,,A,,A,,,400,A,D
20241,05417853,37,0,2,345,D,,A,10,D,,A,,A,,,250,A,D
20241,05418273,9,0,1,100,D,2,D,13,D,,A,,A,,,3000,A,D
20241,05418273,10,0,1,200,D,,A,13,D,,A,,A,,2,4395,A,D
20241,05418273,11,0,1,225,D,,A,13,D,,A,,A,,,750,A,D
20241,05418273,12,0,1,225,D,,A,13,D,,A,,A,,,660,A,D
20241,05418273,13,0,1,301,D,,A,13,D,,A,,A,,1,1530,A,D
20241,05418333,3,0,1,303,D,,A,13,D,,A,,A,,,2670,A,D
20241,05418473,10,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05418473,11,0,1,321,D,,A,,A,2,D,,A,9,,360,D,D
20241,05418863,5,0,1,302,D,,A,11,D,,A,,A,,,2200,A,D
20241,05418913,17,0,1,100,D,2,D,12,D,,A,,A,,,3860,A,D
20241,05418913,18,0,1,200,D,,A,12,D,,A,,A,,,374,A,D
20241,05419063,8,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05419063,9,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05419063,10,0,1,301,D,,A,10,D,,A,,A,,,8000,A,D
20241,05419483,7,0,1,303,D,,A,12,D,,A,,A,,,30000,A,D
20241,05420243,6,0,1,335,D,,A,13,D,,A,,A,,,,A,H
20241,05420243,6,1,1,310,D,,A,13,D,,A,,A,,,4338,A,E
20241,05420243,6,2,1,321,D,,A,13,D,,A,,A,,,1301,A,E
20241,05420243,6,3,1,303,D,,A,13,D,,A,,A,,,4861,A,E
20241,05420763,20,0,1,100,D,1,D,13,D,,A,,A,,,1500,A,D
20241,05420763,21,0,1,225,D,,A,13,D,,A,,A,,,10800,A,D
20241,05420763,22,0,1,365,D,,A,13,D,,A,,A,,,150,A,D
20241,05420763,23,0,2,100,D,2,D,10,D,,A,,A,,,4000,A,D
20241,05420763,24,0,2,200,D,,A,10,D,,A,,A,,,650,A,D
20241,05420863,4,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05421003,5,0,1,303,D,,A,12,D,,A,,A,,,450,A,D
20241,05421103,9,0,1,321,D,,A,,A,5,D,50,D,,,50,A,D
20241,05421263,3,0,1,200,D,,A,12,D,,A,,A,,,10,A,D
20241,05421323,11,0,1,303,D,,A,12,D,,A,,A,,1,600,A,D
20241,05421503,5,0,1,302,D,,A,13,D,,A,,A,,1,600,A,D
20241,05421723,9,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05421773,11,0,1,303,D,,A,13,D,,A,,A,,1,4500,A,D
20241,05421773,12,0,1,303,D,,A,13,D,,A,,A,,1,2250,A,D
20241,05421843,7,0,1,321,D,,A,,A,5,D,40,D,,,40,A,D
20241,05422143,5,0,1,302,D,,A,13,D,,A,,A,,,240,A,D
20241,05422153,7,0,1,310,D,,A,13,D,,A,,A,,,2184,A,D
20241,05422153,8,0,2,310,D,,A,10,D,,A,,A,,,728,A,D
20241,05422503,10,0,1,100,D,2,D,12,D,,A,,A,,,2500,A,D
20241,05422723,4,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20241,05422723,5,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20241,05422873,8,0,1,345,D,,A,11,D,,A,,A,,,108,A,D
20241,05423073,11,0,1,303,D,,A,10,D,,A,,A,,,390,A,D
20241,05423153,3,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20241,05423153,4,0,1,200,D,,A,12,D,,A,,A,,,58,A,D
20241,05423243,4,0,1,365,D,,A,12,D,,A,,A,,,15,A,D
20241,05423323,12,0,1,225,D,,A,13,D,,A,,A,,,405,A,D
20241,05423323,13,0,1,225,D,,A,13,D,,A,,A,,,90,A,D
20241,05423323,14,0,1,365,D,,A,12,D,,A,,A,,,39,A,D
20241,05424053,3,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20241,05424203,5,0,2,301,D,,A,11,D,,A,,A,,,130,A,D
20241,05424213,4,0,1,200,D,,A,13,D,,A,,A,,1,642,A,D
20241,05424323,18,0,1,303,D,,A,01,D,,A,,A,,1,123,A,D
20241,05424323,19,0,1,335,D,,A,01,D,,A,,A,,1,,A,H
20241,05424323,19,1,1,303,D,,A,01,D,,A,,A,,1,32315,A,E
20241,05424323,19,2,1,321,D,,A,01,D,,A,,A,,1,1857,A,E
20241,05424573,10,0,1,301,D,,A,11,D,,A,,A,,2,20,A,D
20241,05424833,5,0,1,335,D,,A,12,D,,A,,A,,,,A,H
20241,05424833,5,1,1,310,D,,A,12,D,,A,,A,,,2324,A,E
20241,05424833,5,2,1,321,D,,A,12,D,,A,,A,,,118,A,E
20241,05424833,5,3,1,303,D,,A,12,D,,A,,A,,,2058,A,E
20241,05424833,6,0,1,365,D,,A,12,D,,A,,A,,,500,A,D
20241,05424893,17,0,1,225,D,,A,12,D,,A,,A,,,250,A,D
20241,05425503,9,0,1,303,D,,A,01,D,,A,,A,,1,1400,A,D
20241,05425513,3,0,1,303,D,,A,11,D,,A,,A,,,2600,A,D
20241,05425543,4,0,1,321,D,,A,,A,1,D,,A,10,,150,D,D
20241,05425573,10,0,1,303,D,,A,13,D,,A,,A,,,1002,A,D
20241,05425573,11,0,1,365,D,,A,01,D,,A,,A,,,500,A,D
20241,05425843,5,0,2,303,D,,A,11,D,,A,,A,,,238,A,D
20241,05425923,7,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20241,05425923,8,0,1,303,D,,A,13,D,,A,,A,,1,1680,A,D
20241,05425923,9,0,1,365,D,,A,01,D,,A,,A,,2,650,A,D
20241,05426053,5,0,1,200,D,,A,13,D,,A,,A,,,1680,A,D
20241,05426053,6,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20241,05426113,6,0,1,100,D,1,D,13,D,,A,,A,,,150,A,D
20241,05426113,7,0,1,100,D,1,D,01,D,,A,,A,,,1500,A,D
20241,05426173,6,0,1,303,D,,A,12,D,,A,,A,,,7000,A,D
20241,05426173,7,0,1,310,D,,A,13,D,,A,,A,,,2700,A,D
20241,05426173,8,0,1,365,D,,A,01,D,,A,,A,,,275,A,D
20241,05426253,14,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20241,05426483,4,0,1,303,D,,A,13,D,,A,,A,,,807,A,D
20241,05426723,4,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20241,05426773,6,0,1,200,D,,A,13,D,,A,,A,,,4800,A,D
20241,05426773,7,0,1,365,D,,A,12,D,,A,,A,,,80,A,D
20241,05426783,6,0,1,303,D,,A,01,D,,A,,A,,,15,A,D
20241,05426783,7,0,1,345,D,,A,13,D,,A,,A,,,2295,A,D
20241,05426963,6,0,1,303,D,,A,13,D,,A,,A,,1,1368,A,D
20241,05427363,6,0,1,700,D,,A,13,D,,A,,A,,,8400,A,D
20241,05427763,11,0,1,321,D,,A,,A,5,D,3,D,,,3,A,D
20241,05427773,4,0,1,200,D,,A,13,D,,A,,A,,2,1500,A,D
20241,05427843,10,0,1,303,D,,A,12,D,,A,,A,,1,18600,A,D
20241,05427843,11,0,1,303,D,,A,01,D,,A,,A,,1,1500,A,D
20241,05427843,12,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20241,05427963,7,0,1,303,D,,A,11,D,,A,,A,,,7500,A,D
20241,05428173,7,0,1,321,D,,A,,A,4,D,,A,3,,105,D,D
20241,05428184,8,0,1,321,D,,A,,A,2,D,,A,12,,252,D,D
20241,05428213,7,0,1,303,D,,A,01,D,,A,,A,,1,107,A,D
20241,05428213,8,0,1,303,D,,A,01,D,,A,,A,,,107,A,D
20241,05428833,6,0,1,365,D,,A,13,D,,A,,A,,,117,A,D
20241,05428853,11,0,1,321,D,,A,,A,4,D,,A,1,,150,D,D
20241,05428883,6,0,1,301,D,,A,01,D,,A,,A,,,250,A,D
20241,05428883,7,0,1,345,D,,A,13,D,,A,,A,,,1200,A,D
20241,05428943,6,0,1,200,D,,A,13,D,,A,,A,,,1464,A,D
20241,05429493,12,0,1,303,D,,A,12,D,,A,,A,,,10300,A,D
20241,05429493,13,0,1,365,D,,A,11,D,,A,,A,,,11,A,D
20241,05429673,10,0,1,321,D,,A,,A,2,D,,A,12,,900,D,D
20241,05429743,4,0,1,301,D,,A,01,D,,A,,A,,,30,A,D
20241,05429933,6,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20241,05430183,8,0,1,303,D,,A,13,D,,A,,A,,,12000,A,D
20241,05430183,9,0,1,345,D,,A,01,D,,A,,A,,,800,A,D
20241,05430423,3,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05430423,4,0,1,345,D,,A,01,D,,A,,A,,,4000,A,D
20241,05430423,5,0,1,345,D,,A,12,D,,A,,A,,,565,A,D
20241,05430423,6,0,1,301,D,,A,13,D,,A,,A,,,213,A,D
20241,05430623,6,0,1,303,D,,A,11,D,,A,,A,,1,1500,A,D
20241,05430623,7,0,1,365,D,,A,11,D,,A,,A,,1,200,A,D
20241,05430743,16,0,1,303,D,,A,12,D,,A,,A,,3,6440,A,D
20241,05430743,17,0,1,365,D,,A,12,D,,A,,A,,3,298,A,D
20241,05430873,5,0,1,303,D,,A,01,D,,A,,A,,,3345,A,D
20241,05430893,5,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05431013,3,0,1,100,D,2,D,13,D,,A,,A,,,3000,A,D
20241,05431024,3,0,1,365,D,,A,01,D,,A,,A,,,150,A,D
20241,05431633,8,0,1,200,D,,A,13,D,,A,,A,,,1320,A,D
20241,05431733,3,0,1,200,D,,A,13,D,,A,,A,,,10200,A,D
20241,05431883,16,0,1,303,D,,A,12,D,,A,,A,,,900,A,D
20241,05431883,17,0,1,303,D,,A,01,D,,A,,A,,,225,A,D
20241,05432103,12,0,1,100,D,2,D,12,D,,A,,A,,,10000,A,D
20241,05432173,10,0,1,200,D,,A,13,D,,A,,A,,,1620,A,D
20241,05432173,11,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20241,05432323,6,0,1,310,D,,A,13,D,,A,,A,,,5250,A,D
20241,05432323,7,0,1,321,D,,A,,A,4,D,,A,3,,750,D,D
20241,05432363,5,0,1,303,D,,A,12,D,,A,,A,,,200,A,D
20241,05432363,6,0,1,303,D,,A,01,D,,A,,A,,,200,A,D
20241,05432763,14,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20241,05432903,6,0,1,225,D,,A,13,D,,A,,A,,,3000,A,D
20241,05433213,9,0,1,303,D,,A,12,D,,A,,A,,,5110,A,D
20241,05433373,9,0,1,200,D,,A,13,D,,A,,A,,,1650,A,D
20241,05433373,10,0,1,321,D,,A,,A,4,D,,A,3,,195,D,D
20241,05433573,11,0,1,365,D,,A,01,D,,A,,A,,,400,A,D
20241,05433593,6,0,1,365,D,,A,01,D,,A,,A,,,125,A,D
20241,05433663,8,0,1,365,D,,A,01,D,,A,,A,,,395,A,D
20241,05433773,3,0,1,200,D,,A,13,D,,A,,A,,,750,A,D
20241,05433913,10,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20241,05433913,10,1,1,365,D,,A,12,D,,A,,A,,,257,A,E
20241,05433913,10,2,1,303,D,,A,12,D,,A,,A,,,4853,A,E
20241,05433913,11,0,1,310,D,,A,13,D,,A,,A,,,2946,A,D
20241,05433913,12,0,1,400,D,,A,11,D,,A,,A,,,,A,H
20241,05433913,12,1,1,365,D,,A,11,D,,A,,A,,,199,A,E
20241,05433913,12,2,1,303,D,,A,11,D,,A,,A,,,3772,A,E
20241,05433983,6,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20241,05434043,6,0,1,200,D,,A,13,D,,A,,A,,,570,A,D
20241,05434103,6,0,1,321,D,,A,,A,2,D,,A,1,,50,D,D
20241,05434173,10,0,1,100,D,2,D,01,D,,A,,A,,,100,A,D
