QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20234,05259644,2,0,1,120,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05259874,3,0,1,480,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05259874,4,0,1,380,D,1,D,08,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05259874,5,0,1,450,D,1,D,07,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05260374,1,0,1,380,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05260814,1,0,1,380,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05260814,2,0,1,380,D,2,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05260924,1,0,1,120,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05260954,1,0,1,460,D,1,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261204,2,0,1,120,D,1,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261204,3,0,1,370,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261204,4,0,1,450,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261454,3,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261564,9,0,2,380,D,2,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261644,1,0,1,450,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05261944,2,0,2,450,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05263054,2,0,1,120,D,1,D,09,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05263244,1,0,2,370,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05263344,6,0,1,370,D,1,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05263694,9,0,1,380,D,1,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05263994,1,0,2,380,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05264084,2,0,1,480,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05264844,3,0,1,480,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05264844,4,0,1,450,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05264854,3,0,1,380,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05265004,1,0,1,450,D,1,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05265634,1,0,1,450,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05265634,2,0,1,450,D,1,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05265664,1,0,2,380,D,1,D,08,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05265694,1,0,1,380,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05265944,2,0,1,450,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05266374,4,0,1,380,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05266374,5,0,2,470,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267224,4,0,1,370,D,1,D,09,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267224,5,0,1,380,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267224,6,0,1,470,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267544,7,0,1,470,D,1,D,09,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267564,2,0,1,380,D,2,D,10,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267754,2,0,1,380,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05267864,2,0,1,380,D,1,D,09,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05268154,2,0,1,380,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05268174,3,0,1,380,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05268424,1,0,1,380,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05268424,2,0,1,380,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05268594,3,0,1,370,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05268724,1,0,1,450,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05269154,3,0,1,470,D,1,D,08,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05269664,8,0,1,470,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05269974,1,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05270164,1,0,1,460,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05270704,5,0,1,470,D,1,D,10,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05271054,1,0,1,470,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05271064,1,0,1,120,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05271104,2,0,1,380,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05271334,2,0,1,120,D,1,D,08,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05272014,1,0,2,460,D,1,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05272074,1,0,1,380,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05272424,2,0,1,470,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05272904,5,0,1,370,D,1,D,10,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05273614,3,0,1,120,D,1,D,09,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05273744,3,0,1,380,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05273964,1,0,1,380,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05273964,2,0,1,380,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05273964,3,0,1,470,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05273974,1,0,1,380,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05274114,1,0,1,120,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05274224,3,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05274314,2,0,1,470,D,1,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05274724,4,0,2,380,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05276764,2,0,1,370,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05277024,4,0,2,380,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05277704,1,0,1,460,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05278224,3,0,1,380,D,2,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05278434,1,0,2,120,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05279344,12,0,1,380,D,1,D,10,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05279384,2,0,1,470,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05279584,1,0,1,380,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05279694,1,0,1,380,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05279914,3,0,1,120,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05280234,1,0,1,370,D,2,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05280264,2,0,2,120,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05280664,8,0,1,470,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05280714,3,0,1,380,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05281294,1,0,1,370,D,2,D,11,D,706,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05281304,6,0,1,380,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05281304,7,0,1,470,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05281994,4,0,1,470,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05284134,1,0,1,370,D,1,D,09,D,6500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05284184,2,0,1,120,D,1,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05284384,2,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05284504,2,0,1,380,D,2,D,11,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05284514,1,0,1,450,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05284654,4,0,1,370,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05285144,1,0,1,470,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05285274,2,0,1,370,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05285624,3,0,1,450,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05285724,2,0,1,380,D,1,D,11,D,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05285894,1,0,1,470,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05286423,3,0,1,470,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05286633,1,0,1,460,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05286633,2,0,1,450,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05286983,1,0,1,380,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287573,1,0,1,380,D,2,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287573,2,0,1,380,D,2,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287713,3,0,1,120,D,1,D,09,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287773,3,0,1,380,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287773,4,0,1,380,D,2,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287893,5,0,1,120,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05287893,6,0,1,460,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05288263,3,0,1,470,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05289123,3,0,1,120,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05290243,5,0,1,380,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05290533,4,0,1,370,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05290823,2,0,1,450,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05290823,3,0,1,480,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05291123,4,0,1,380,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05291233,8,0,1,370,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05291673,5,0,1,370,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05291713,1,0,1,370,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05291883,1,0,1,370,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05291923,5,0,1,480,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05292023,4,0,1,120,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05292073,3,0,1,370,D,1,D,07,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05292073,4,0,1,450,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05292113,10,0,1,450,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05292273,1,0,1,370,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05292543,13,0,1,380,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05292553,1,0,1,120,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05292843,1,0,1,380,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05293673,4,0,1,380,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05293953,4,0,1,120,D,1,D,09,D,1074,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05294923,7,0,2,380,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05295103,4,0,1,380,D,1,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05296263,4,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05296523,1,0,2,380,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05296574,2,0,2,380,D,1,D,07,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05296683,2,0,1,380,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05296943,7,0,1,380,D,1,D,09,D,3900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05297163,3,0,1,460,D,1,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05297653,5,0,1,370,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05343923,2,0,1,460,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05344083,7,0,1,120,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05344563,2,0,1,450,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05344903,1,0,1,380,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05345023,8,0,1,450,D,1,D,09,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05345123,5,0,1,120,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05345583,3,0,1,380,D,1,D,10,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05345943,1,0,1,120,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05346183,1,0,1,380,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05346363,2,0,1,450,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05346363,3,0,2,450,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05346363,4,0,2,470,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05346553,4,0,1,120,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05346553,5,0,1,380,D,1,D,10,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05346553,6,0,1,450,D,1,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05347363,1,0,1,380,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05347363,2,0,1,380,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05347463,5,0,1,470,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05347463,6,0,2,380,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05347833,3,0,1,380,D,1,D,10,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05348423,1,0,1,380,D,1,D,10,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05348423,2,0,1,490,D,1,D,08,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05348423,3,0,1,490,D,1,D,09,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05348423,4,0,1,490,D,1,D,10,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05348753,3,0,1,120,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05349033,1,0,2,380,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05349203,2,0,1,120,D,1,D,10,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05349553,2,0,1,120,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05350143,2,0,2,370,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05350163,1,0,1,450,D,1,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05350323,4,0,1,120,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05350753,4,0,2,380,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05351683,1,0,1,380,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05351963,2,0,1,380,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05352013,1,0,2,480,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05352283,6,0,1,470,D,1,D,09,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05353153,1,0,1,370,D,1,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05353273,1,0,1,470,D,1,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05353273,2,0,1,470,D,1,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05353333,2,0,2,370,D,1,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05353633,4,0,1,380,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354133,1,0,1,470,D,1,D,10,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354273,9,0,1,370,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354273,10,0,1,450,D,1,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354633,2,0,1,380,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354713,1,0,1,120,D,2,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354753,1,0,1,450,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354753,2,0,1,450,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354793,3,0,1,380,D,1,D,10,D,486,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05354793,4,0,1,380,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05355513,2,0,2,380,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05355633,2,0,1,380,D,1,D,11,D,590,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05356223,2,0,2,380,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05356413,4,0,1,370,D,1,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05356413,5,0,2,470,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05356913,3,0,1,380,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05357133,2,0,1,450,D,1,D,10,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05358243,1,0,1,370,D,2,D,11,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05358553,1,0,1,370,D,1,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05358913,3,0,1,450,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05359093,5,0,2,380,D,2,D,09,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05359313,2,0,1,380,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05359463,2,0,1,380,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05359553,1,0,1,480,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05359973,10,0,2,120,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360063,1,0,1,380,D,1,D,11,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360063,2,0,1,450,D,1,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360143,2,0,1,380,D,2,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360143,3,0,1,380,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360153,1,0,2,370,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360583,1,0,1,480,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05360593,1,0,2,480,D,1,D,09,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05360693,1,0,1,380,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05361053,1,0,1,380,D,1,D,09,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05361173,4,0,1,450,D,1,D,09,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05361173,5,0,1,450,D,1,D,10,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05361173,6,0,1,450,D,1,D,11,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05361763,1,0,1,480,D,1,D,10,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05362233,2,0,1,380,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05362233,3,0,1,380,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05362233,4,0,1,380,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20234,05362793,4,0,1,450,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05363013,1,0,1,450,D,1,D,11,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05363173,3,0,1,380,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05363173,4,0,1,460,D,1,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05363173,5,0,2,380,D,1,D,09,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05363703,3,0,1,380,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05363873,2,0,1,380,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05364533,5,0,1,370,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05365073,9,0,1,470,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05365073,10,0,2,470,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05365103,6,0,1,120,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05365103,7,0,1,370,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05365133,3,0,1,370,D,1,D,11,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05365453,3,0,1,380,D,1,D,10,D,6500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05366043,4,0,1,380,D,1,D,10,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05366363,1,0,1,480,D,1,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20234,05366543,2,0,1,470,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05366673,2,0,1,380,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20234,05411722,1,0,1,370,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
