QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20233,05441241,13,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,1000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441251,9,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441261,24,0,1,01,D,100,D,,A,3,D,07,F,2002,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441281,8,0,1,01,D,100,D,,A,3,D,06,F,1985,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441281,9,0,1,02,D,400,D,,A,3,D,,B,1978,D,,A,,A,,A,200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05441321,18,0,1,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,8600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441341,9,0,1,01,D,100,D,,A,3,D,07,F,2023,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441351,8,0,1,01,D,100,D,,A,3,D,01,D,2023,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441381,9,0,1,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441391,20,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441401,22,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441471,34,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441481,10,0,1,01,D,100,D,,A,1,D,,B,,C,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441531,10,0,1,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441551,11,0,1,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441551,12,0,1,02,D,300,D,,A,3,D,06,F,2012,D,,A,,A,,A,3000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05441551,13,0,1,03,D,400,D,,A,3,D,,B,1984,D,,A,,A,,A,190,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05441571,12,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441591,11,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441631,8,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441681,13,0,1,01,D,100,D,,A,3,D,07,F,2021,D,,A,,A,,A,5200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441691,14,0,1,01,D,100,D,,A,3,D,07,F,2012,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441821,11,0,1,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441911,23,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,9900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441961,24,0,1,01,D,100,D,,A,3,D,09,D,2023,D,467000,D,46700,D,7000,D,7400,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20233,05441961,25,0,1,02,D,200,D,,A,3,D,,B,2018,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05441971,20,0,1,01,D,100,D,0.05,D,3,D,06,F,2014,D,,A,,A,,A,7600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05441971,21,0,1,02,D,600,D,,A,,A,06,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05441971,22,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05441981,12,0,1,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05441991,23,0,1,01,D,400,D,,A,3,D,06,F,2017,D,,A,,A,,A,90,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05442001,30,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442011,10,0,1,01,D,100,D,,A,1,D,,B,1997,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442011,11,0,1,03,D,600,D,,A,,A,08,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05442011,12,0,1,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05442041,9,0,1,01,D,100,D,,A,1,D,07,F,2000,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442051,12,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442131,34,0,1,01,D,100,D,,A,3,D,03,D,2022,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442131,35,0,1,02,D,600,D,,A,,A,07,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05442161,24,0,1,01,D,100,D,,A,3,D,06,F,1998,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442181,18,0,1,01,D,100,D,,A,3,D,07,F,2009,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442241,8,0,1,01,D,100,D,,A,3,D,07,D,2022,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442281,23,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442281,24,0,1,02,D,300,D,,A,3,D,,B,2009,D,,A,,A,,A,13713,T,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05442311,5,0,1,01,D,100,D,,A,3,D,,C,2022,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442341,20,0,1,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442451,13,0,1,01,D,100,D,,A,3,D,07,F,1993,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442484,11,0,1,01,D,600,D,,A,,A,06,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05442501,15,0,1,01,D,100,D,,A,3,D,06,F,1987,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442521,38,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442611,14,0,1,01,D,100,D,,A,3,D,06,F,2016,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442631,12,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442631,13,0,1,02,D,300,D,,A,3,D,,B,2000,D,,A,,A,,A,4800,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05442651,17,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442651,18,0,1,02,D,600,D,,A,,A,07,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05442671,35,0,1,01,D,200,D,,A,3,D,08,F,2004,D,,A,,A,,A,4800,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20233,05442891,13,0,1,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442911,10,0,1,01,D,100,D,,A,3,D,06,F,2002,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442931,16,0,1,01,D,100,D,,A,3,D,07,F,2020,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442981,20,0,1,01,D,100,D,,A,3,D,08,F,2017,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442981,21,0,1,02,D,300,D,,A,3,D,08,F,2005,D,,A,,A,,A,300,F,1,D,,C,2,D,,A,,A,,A,,A,,A,1,D
20233,05442991,23,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05442991,24,0,1,02,D,300,D,,A,3,D,,B,2020,D,,A,,A,,A,690,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05443031,22,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443031,23,0,1,02,D,400,D,,A,3,D,,B,1968,D,,A,,A,,A,20,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05443031,24,0,1,03,D,400,D,,A,3,D,,B,1968,D,,A,,A,,A,20,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05443031,25,0,1,04,D,400,D,,A,3,D,,B,1968,D,,A,,A,,A,20,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05443031,26,0,1,05,D,400,D,,A,3,D,,B,1968,D,,A,,A,,A,20,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05443041,33,0,1,01,D,100,D,,A,3,D,09,D,2022,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443111,10,0,1,01,D,100,D,,A,1,D,,B,2002,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443201,7,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,240,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443241,14,0,1,01,D,100,D,,A,3,D,07,F,2021,D,,A,,A,,A,5000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443281,10,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443341,17,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443341,18,0,1,02,D,300,D,,A,3,D,,B,2011,D,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20233,05443371,9,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,110,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443381,6,0,1,01,D,100,D,,A,3,D,06,F,2020,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443401,16,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443401,17,0,1,02,D,600,D,,A,,A,07,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05443461,15,0,1,01,D,100,D,,A,3,D,06,F,2000,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443471,18,0,1,01,D,100,D,,A,3,D,07,F,2020,D,,A,,A,,A,6000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443491,13,0,1,01,D,100,D,,A,3,D,06,F,2005,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443521,10,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443631,7,0,1,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443671,7,0,1,01,D,100,D,,A,3,D,06,F,1972,D,,A,,A,,A,220,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443691,12,0,1,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443721,16,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443721,17,0,1,02,D,600,D,,A,,A,07,F,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05443721,18,0,1,03,D,400,D,,A,3,D,,B,2016,D,,A,,A,,A,1500,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20233,05443761,9,0,1,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,230,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443801,14,0,1,01,D,100,D,,A,3,D,07,F,1980,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443811,15,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,80,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443821,23,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443831,12,0,1,01,D,100,D,,A,3,D,06,F,2009,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443841,16,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443861,9,0,1,01,D,100,D,,A,3,D,03,D,2023,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443881,11,0,1,01,D,100,D,,A,3,D,,B,1966,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443931,4,0,1,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,11000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05443991,13,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444011,24,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444041,36,0,1,01,D,100,D,,A,3,D,06,F,2004,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444061,8,0,1,01,D,100,D,,A,1,D,06,F,2012,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444071,20,0,1,01,D,100,D,,A,3,D,06,F,2021,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444071,21,0,1,02,D,300,D,,A,1,D,03,D,2022,D,,A,,A,,A,900,F,2,D,,A,,A,,A,1,D,,C,,A,,A,,A
20233,05444261,15,0,1,01,D,100,D,,A,3,D,06,F,2023,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444261,16,0,1,02,D,400,D,,A,3,D,08,F,1955,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05444321,18,0,1,01,D,100,D,0.05,D,3,D,07,F,2019,D,,A,,A,,A,6700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05444331,6,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444391,10,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444431,14,0,1,01,D,100,D,,A,3,D,06,F,1975,D,,A,,A,,A,4100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444481,16,0,1,01,D,300,D,,A,3,D,06,F,2023,D,,A,,A,,A,820,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05444521,26,0,1,01,D,100,D,,A,1,D,06,F,2005,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444521,27,0,1,02,D,300,D,,A,1,D,01,D,2023,D,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20233,05444571,23,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444681,11,0,1,01,D,100,D,,A,3,D,08,F,2012,D,,A,,A,,A,1100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444701,10,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444731,20,0,1,01,D,100,D,,A,3,D,07,F,1994,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444751,23,0,1,01,D,100,D,,A,3,D,07,F,2000,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444791,16,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444831,12,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444851,12,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444881,8,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,8800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444911,10,0,1,01,D,100,D,,A,3,D,,B,1981,D,,A,,A,,A,390,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444951,25,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05444981,10,0,1,01,D,100,D,0.40,D,3,D,,B,1993,D,,A,,A,,A,7200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05444981,11,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05445001,57,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445051,14,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445071,18,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445091,16,0,1,01,D,100,D,,A,3,D,04,D,2022,D,,A,,A,,A,940,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445114,26,0,1,01,D,100,D,,A,3,D,06,D,2023,D,593000,D,20000,D,11162,F,12500,F,,A,,A,,A,,A,2,D,,A,2,D,1,D,,A
20233,05445181,18,0,1,01,D,100,D,,A,3,D,06,F,2021,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445231,26,0,1,01,D,100,D,,A,3,D,08,F,2020,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445231,27,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05445231,28,0,1,03,D,400,D,,A,3,D,,B,2021,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05445241,9,0,1,01,D,100,D,,A,3,D,,B,1962,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445261,16,0,1,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445261,17,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05445301,25,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445301,26,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05445331,22,0,1,01,D,100,D,,A,3,D,06,F,2020,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445531,13,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445731,8,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,70,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445761,6,0,1,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,6300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445781,14,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445791,11,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445801,10,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,10000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05445981,18,0,1,01,D,100,D,,A,3,D,08,F,1993,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446011,13,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,5500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446031,13,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,380,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446151,11,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446151,12,0,1,02,D,300,D,,A,3,D,,B,2000,D,,A,,A,,A,1200,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05446161,25,0,1,01,D,100,D,,A,3,D,06,F,2003,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446161,26,0,1,02,D,400,D,,A,3,D,07,F,2007,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05446161,27,0,1,03,D,400,D,,A,3,D,,B,2003,D,,A,,A,,A,1000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05446161,28,0,1,05,D,400,D,,A,3,D,,B,2008,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05446161,29,0,1,07,D,400,D,,A,3,D,08,F,2006,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20233,05446181,12,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446191,14,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446231,8,0,1,01,D,100,D,,A,3,D,08,F,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446301,18,0,1,01,D,100,D,,A,3,D,11,D,2022,D,,A,,A,,A,750,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446331,4,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446401,14,0,1,01,D,100,D,,A,3,D,06,F,2001,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446421,7,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446451,20,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446501,12,0,1,01,D,100,D,,A,3,D,06,D,2023,D,85000,D,2500,D,11162,F,70,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20233,05446511,17,0,1,01,D,100,D,,A,3,D,08,F,1987,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446521,12,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446531,25,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446541,11,0,1,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20233,05446571,11,0,1,01,D,100,D,,A,3,D,06,F,2017,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05251754,9,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20234,05251764,27,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,5200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
