QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20241,05550592,20,0,2,620,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550602,21,0,1,420,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550652,21,0,1,420,D,1,D,11,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550652,22,0,1,410,D,1,D,11,D,326,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05550652,23,0,1,410,D,1,D,12,D,895,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05550652,24,0,1,620,D,1,D,12,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550752,15,0,1,410,D,2,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05550762,15,0,1,420,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550792,10,0,1,200,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550792,11,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551122,16,0,1,200,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551122,17,0,1,420,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551122,18,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551152,19,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551332,15,0,1,120,D,1,D,01,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551332,16,0,1,410,D,1,D,13,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05551332,17,0,1,410,D,1,D,13,D,2091,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05551332,18,0,1,420,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551332,19,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551412,31,0,1,110,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551412,32,0,1,610,D,1,D,01,D,4400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551412,33,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551442,26,0,1,420,D,1,D,11,D,545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551442,27,0,1,420,D,1,D,01,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551562,17,0,1,120,D,1,D,01,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551562,18,0,1,420,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551562,19,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551602,11,0,1,200,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551632,7,0,1,420,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551632,8,0,1,620,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551652,18,0,1,200,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551692,12,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551762,15,0,1,510,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551762,16,0,1,510,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551762,17,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551782,20,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551782,21,0,1,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551802,18,0,1,330,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551802,19,0,1,330,D,1,D,01,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551802,20,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551802,21,0,2,410,D,1,D,11,D,2091,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05551802,22,0,2,620,D,1,D,11,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551902,7,0,1,330,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551912,5,0,1,635,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20241,05551972,18,0,2,120,D,1,D,11,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551972,19,0,2,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551982,29,0,1,200,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05551982,30,0,1,620,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552032,16,0,1,200,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552032,17,0,1,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552032,18,0,1,420,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552032,19,0,1,510,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552032,20,0,1,635,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20241,05552102,16,0,1,420,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552102,17,0,1,620,D,1,D,13,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552102,18,0,2,620,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,26,0,1,130,D,1,D,11,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,26,1,1,120,D,1,D,11,D,109,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,26,2,1,110,D,1,D,11,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,27,0,1,200,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,28,0,1,420,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,29,0,1,620,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,30,0,1,620,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552252,21,0,1,420,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552252,22,0,1,420,D,1,D,11,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552252,23,0,1,420,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552252,24,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552252,25,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552252,26,0,2,420,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552372,13,0,1,200,D,1,D,01,D,870,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552372,14,0,1,420,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552372,15,0,1,330,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552372,16,0,1,620,D,1,D,01,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552422,11,0,1,620,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552492,11,0,1,200,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552492,12,0,1,620,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552522,6,0,1,420,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552522,7,0,1,620,D,1,D,01,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552562,13,0,1,120,D,1,D,11,D,308,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552632,9,0,1,420,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552632,10,0,1,420,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552632,11,0,1,330,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552632,12,0,1,620,D,1,D,13,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552652,12,0,1,420,D,1,D,11,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552652,13,0,1,620,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552662,11,0,1,900,D,1,D,12,D,,H,620,D,420,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552662,11,1,1,620,D,1,D,12,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552662,11,2,1,420,D,1,D,12,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552662,11,3,1,330,D,1,D,12,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552662,12,0,1,330,D,1,D,01,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552712,21,0,2,110,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552732,15,0,1,620,D,1,D,13,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552732,16,0,2,200,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552772,8,0,1,620,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552812,42,0,1,200,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552812,43,0,1,200,D,1,D,12,D,6101,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552812,44,0,1,410,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05552812,45,0,1,410,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05552812,46,0,1,510,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552812,47,0,2,120,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552822,16,0,1,655,D,1,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05552892,6,0,1,620,D,1,D,12,D,79,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552902,8,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552942,12,0,1,200,D,1,D,01,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552942,13,0,1,420,D,1,D,01,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552962,17,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552962,18,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552962,19,0,1,620,D,1,D,13,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552992,12,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553032,18,0,1,420,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553032,19,0,1,620,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553032,20,0,1,620,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553302,13,0,2,510,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553302,14,0,2,620,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553312,12,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553322,15,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553322,16,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553493,16,0,1,410,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05553493,17,0,1,410,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05553572,10,0,1,200,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553683,12,0,1,420,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553683,13,0,1,620,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553742,9,0,1,420,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553742,10,0,1,330,D,1,D,12,D,9886,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553762,23,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553882,9,0,1,110,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553922,18,0,1,120,D,1,D,11,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553922,19,0,1,620,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553922,20,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553922,21,0,2,620,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553992,10,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554002,13,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554052,21,0,1,200,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554052,22,0,1,620,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554072,8,0,1,410,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05554072,9,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554082,9,0,1,620,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554172,16,0,1,420,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,26,0,1,200,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,27,0,1,200,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,28,0,1,420,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,29,0,1,330,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,30,0,1,510,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,31,0,1,510,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,32,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,33,0,1,635,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05554422,9,0,1,120,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554422,10,0,1,200,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554432,14,0,1,330,D,1,D,11,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554432,15,0,1,620,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,19,0,1,110,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,20,0,1,120,D,1,D,11,D,407,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,21,0,1,200,D,1,D,11,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,22,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,23,0,1,620,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,24,0,1,620,D,1,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554552,25,0,1,655,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05554582,11,0,1,200,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554582,12,0,1,410,D,1,D,13,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05554582,13,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554582,14,0,1,655,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05554622,16,0,1,620,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554642,6,0,1,330,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554642,7,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554652,22,0,1,620,D,1,D,11,D,859,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554652,23,0,2,620,D,1,D,11,D,522,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554682,8,0,1,200,D,1,D,12,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554732,18,0,1,330,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554732,19,0,1,510,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554822,11,0,1,200,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554822,12,0,1,200,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554822,13,0,1,200,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554852,13,0,1,120,D,1,D,01,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554852,14,0,1,420,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554852,15,0,1,510,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,17,0,1,200,D,1,D,01,D,980,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,18,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,19,0,1,110,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,20,0,1,200,D,1,D,12,D,6101,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,21,0,1,110,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,22,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,23,0,1,620,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,24,0,1,620,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,25,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554882,26,0,1,610,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554912,7,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554922,21,0,1,110,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554922,22,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554922,23,0,1,655,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05554982,12,0,1,330,D,1,D,11,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554982,13,0,1,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554982,14,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555022,8,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555062,35,0,1,420,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555062,36,0,1,330,D,1,D,01,D,1002,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555062,37,0,1,510,D,1,D,12,D,2148,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555062,38,0,1,620,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555082,18,0,1,410,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05555082,19,0,1,530,D,1,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555082,20,0,1,530,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555082,21,0,1,530,D,1,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555242,12,0,1,420,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555332,12,0,1,110,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555332,13,0,1,620,D,1,D,11,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555332,14,0,1,620,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555342,9,0,1,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555392,10,0,1,420,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555392,11,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555512,14,0,2,120,D,1,D,11,D,282,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555552,6,0,1,420,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555552,7,0,1,620,D,1,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555792,15,0,1,620,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555792,16,0,1,510,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555812,12,0,1,110,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555812,13,0,1,200,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555812,14,0,1,420,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555842,11,0,1,110,D,1,D,01,D,255,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555842,12,0,1,110,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555842,13,0,1,900,D,1,D,13,D,,H,530,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555842,13,1,1,530,D,1,D,01,D,35,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
