QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20241,05583421,11,0,1,01,D,100,D,.0640,D,52000,D,10,D,831,D,3,D,4,D,,A,,A,243,D,416,D,418,D,421,D,172,D,170,D,167,D,,A,03,D,2019,D,1,D,,A,32204,D,31788,D,31369,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05583441,17,0,1,01,D,100,D,.0469,D,185000,D,15,D,1500,D,3,D,4,D,,A,,A,67,D,1330,D,1336,D,1341,D,103,D,97,D,92,D,,A,05,D,2010,D,1,D,,A,26256,D,24926,D,23590,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05583501,26,0,1,01,D,100,D,.0500,D,107000,D,30,D,816,D,3,D,4,D,,A,,A,242,D,332,D,334,D,335,D,242,D,240,D,239,D,,A,09,D,2004,D,1,D,,A,58050,D,57718,D,57384,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05583511,25,0,1,01,D,100,D,.0697,D,182424,D,30,D,1564,D,3,D,,A,,A,,A,354,D,702,D,706,D,710,D,508,D,504,D,500,D,,A,08,D,2001,D,1,D,,A,87455,D,86753,D,86046,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05583601,13,0,1,01,D,100,D,.0534,D,139000,D,30,D,900,D,3,D,4,D,,A,,A,125,D,169,D,169,D,170,D,606,D,606,D,605,D,,A,05,D,2022,D,1,D,,A,136244,D,136075,D,135905,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05583611,27,0,1,01,D,100,D,.0296,D,400000,D,30,D,4300,D,3,D,4,D,,A,,A,2622,D,735,D,737,D,739,D,943,D,941,D,939,D,,A,09,D,2021,D,1,D,,A,382195,D,381460,D,380723,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05583621,20,0,1,01,D,100,D,.0296,D,186000,D,20,D,1500,D,3,D,4,D,,A,,A,472,D,614,D,616,D,617,D,414,D,412,D,411,D,,A,03,D,2021,D,1,D,,A,167686,D,167072,D,166456,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05583631,12,0,1,01,D,100,D,.0650,D,150300,D,30,D,950,D,3,D,4,D,,A,,A,0,D,306,D,307,D,309,D,644,D,643,D,641,D,,A,04,D,2011,D,1,D,,A,118979,D,118674,D,118367,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05583881,8,0,1,01,D,100,D,.0296,D,540000,D,30,D,6329,T,3,D,4,D,,A,,A,3535,D,985,D,987,D,990,D,1280,D,1278,D,1275,D,,A,12,D,2021,D,1,D,,A,518934,D,517949,D,516961,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05583981,17,0,1,01,D,100,D,.0534,D,396206,D,30,D,2210,D,,A,,A,,A,,A,0,D,484,D,486,D,488,D,1519,D,1517,D,1515,D,,A,04,D,2022,D,1,D,,A,387850,D,387366,D,386880,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584021,18,0,1,01,D,100,D,.0735,D,220000,D,25,D,1710,D,3,D,4,D,,A,,A,106,D,312,D,314,D,316,D,1292,D,1290,D,1288,D,,A,02,D,2021,D,1,D,,A,210963,D,210651,D,210337,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05584031,13,0,1,01,D,100,D,.0700,D,200000,D,12,D,2057,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,05,D,2013,D,2,D,,A,36889,D,35048,D,33195,D,01,D,1,D,,A,,A,1800,D,1800,D,1800,D,1,D,2,D,1,D
20241,05584041,11,0,1,01,D,100,D,.0534,D,451603,D,30,D,3505,D,3,D,4,D,,A,,A,986,D,552,D,554,D,557,D,1967,D,1965,D,1962,D,,A,04,D,2022,D,1,D,,A,442079,D,441527,D,440973,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584051,18,0,1,01,D,100,D,.0750,D,250000,D,1,D,6329,T,,A,,A,,A,,A,0,D,3097,T,3104,T,3052,T,1563,D,1437,D,1310,D,,A,10,D,2023,D,1,D,,A,250000,D,229874,D,209621,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584211,19,0,1,01,D,100,D,.0400,F,180000,F,15,F,2020,F,,B,,B,,B,,B,689,F,944,F,948,F,951,F,387,F,383,F,380,F,,A,05,F,2017,F,1,F,,A,115951,F,115006,F,114059,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584241,35,0,1,01,D,100,D,.0534,D,475000,D,30,D,6329,T,3,D,4,D,,A,,A,2535,D,589,D,591,D,594,D,2061,D,2059,D,2056,D,,A,01,D,2022,D,1,D,,A,463223,D,462635,D,462043,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05584341,14,0,1,01,D,100,D,.0625,F,465000,F,30,F,3300,F,3,F,4,F,,A,,A,437,F,446,F,448,F,450,F,2417,F,2415,F,2413,F,,A,08,F,2023,F,1,F,,A,464115,F,463670,F,463222,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584361,11,0,1,01,D,100,D,.0296,D,165000,D,30,D,1099,D,3,D,4,D,5,D,,A,407,D,308,D,308,D,309,D,384,D,384,D,383,D,,A,03,D,2021,D,1,D,,A,155830,D,155523,D,155214,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05584391,31,0,1,01,D,100,D,.0450,D,367486,D,30,D,2362,D,3,D,,A,5,D,6,D,500,D,520,D,522,D,524,D,1342,D,1340,D,1338,D,,A,03,D,2022,D,1,D,,A,357974,D,357455,D,356933,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584441,11,0,1,01,D,100,D,.0365,D,99900,D,30,D,457,D,,A,,A,,A,,A,0,D,198,D,199,D,199,D,259,D,258,D,258,D,,A,09,D,2016,D,1,D,,A,85071,D,84873,D,84674,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584451,20,0,1,01,D,100,D,.0397,F,400000,F,15,F,6329,V,3,F,4,F,,A,,A,2247,F,3097,V,3104,V,3052,V,986,F,979,F,973,F,,A,01,F,2019,F,1,F,,A,297958,F,295991,F,294017,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05584591,6,0,1,01,D,100,D,.0400,D,354000,D,30,D,2000,D,,A,4,D,,A,,A,310,D,976,D,979,D,982,D,714,D,711,D,708,D,,A,07,D,2007,D,1,D,,A,214239,D,213263,D,212284,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05584601,43,0,1,01,D,100,D,.0296,D,445000,D,30,D,3100,D,3,D,4,D,5,D,,A,1233,D,812,D,814,D,816,D,1055,D,1053,D,1051,D,,A,12,D,2021,D,1,D,,A,427629,D,426817,D,426003,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584611,22,0,1,01,D,100,D,.0296,D,450000,D,30,D,1989,D,,B,,B,,B,,B,101,D,834,D,836,D,838,D,1054,D,1052,D,1050,D,,A,06,D,2021,D,1,D,,A,427475,D,426641,D,425806,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05584711,14,0,1,01,D,100,D,.0296,D,120000,D,30,D,1288,D,3,D,4,D,5,D,,A,785,D,221,D,221,D,222,D,282,D,282,D,281,D,,A,08,D,2021,D,1,D,,A,114449,D,114228,D,114007,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05584821,13,0,1,01,D,100,D,.0397,D,120000,D,30,D,788,D,3,D,4,D,,A,,A,217,D,205,D,205,D,206,D,366,D,366,D,365,D,,A,09,D,2019,D,1,D,,A,110761,D,110556,D,110351,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05584861,34,0,1,01,D,100,D,.0385,D,400000,D,30,D,2339,D,3,D,4,D,,A,,A,464,D,,A,,A,,A,,A,,A,,A,,A,07,D,2015,D,2,D,,A,331156,D,330343,D,329528,D,01,D,1,D,,A,,A,2000,D,2000,D,2000,D,1,D,2,D,2,D
20241,05584901,26,0,1,01,D,100,D,.0438,D,110000,D,30,D,875,D,3,D,,A,,A,,A,325,D,252,D,253,D,254,D,298,D,297,D,296,D,,A,09,D,2011,D,1,D,,A,81682,D,81430,D,81178,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585021,26,0,1,01,D,100,D,.0400,D,240000,D,30,D,1150,D,,B,,B,,B,,B,4,D,410,D,411,D,413,D,736,D,735,D,733,D,,A,07,D,2019,D,1,D,,A,220800,D,220390,D,219979,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585031,23,0,1,01,D,100,D,.0311,D,337000,D,30,D,1800,D,3,D,,A,,A,,A,359,D,625,D,626,D,628,D,816,D,815,D,813,D,,A,09,D,2020,D,1,D,,A,314988,D,314364,D,313738,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05585114,26,0,1,01,D,100,D,.0365,D,212041,D,30,D,970,D,,A,,A,,A,,A,0,D,484,D,485,D,487,D,486,D,485,D,483,D,,A,11,D,2012,D,1,D,,A,159825,D,159341,D,158856,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05585114,27,0,1,02,D,200,D,.0311,D,561325,D,30,D,2400,D,,A,,A,,A,,A,0,D,1038,D,1040,D,1043,D,1362,D,1360,D,1357,D,,A,10,D,2020,D,1,D,,A,525707,D,524669,D,523629,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585121,22,0,1,01,D,100,D,.0296,D,200000,D,30,D,1143,D,3,D,4,D,,A,,A,304,D,368,D,369,D,369,D,471,D,470,D,470,D,,A,09,D,2021,D,1,D,,A,191098,D,190730,D,190361,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05585214,10,0,1,01,D,100,D,.0700,D,290000,D,30,D,2560,D,3,D,,A,,A,,A,631,D,237,D,239,D,240,D,1692,D,1690,D,1689,D,,A,10,D,2023,D,1,D,,A,290000,D,289763,D,289524,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585291,29,0,1,01,D,100,D,.0296,D,328526,D,30,D,1900,D,3,D,4,D,,A,,A,522,D,608,D,610,D,611,D,770,D,768,D,767,D,,A,06,D,2021,D,1,D,,A,312091,D,311483,D,310874,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585301,14,0,1,01,D,100,D,.0427,D,125000,D,25,D,925,D,,B,,B,,B,,B,246,D,279,D,280,D,281,D,200,D,200,D,199,D,,A,09,D,2019,D,1,D,,A,112487,D,112208,D,111928,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05585401,25,0,1,01,D,100,D,.0690,F,199000,F,30,F,1585,F,3,F,4,F,,A,,A,274,F,168,F,169,F,170,F,1143,F,1142,F,1141,F,,A,09,F,2023,F,1,F,,A,198833,F,198666,F,198497,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20241,05585431,7,0,1,01,D,100,D,.0836,F,85637,F,30,F,650,F,,A,,A,,A,,A,0,F,628,F,632,F,637,F,22,F,18,F,13,F,,A,05,F,1994,F,1,F,,A,3178,F,2550,F,1918,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20241,05585461,23,0,1,01,D,100,D,.0580,D,210000,D,30,D,1650,D,3,D,4,D,5,D,,A,418,D,294,D,295,D,297,D,938,D,937,D,935,D,,A,08,D,2018,D,1,D,,A,194064,D,193770,D,193474,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585651,27,0,1,01,D,100,D,.0398,D,411747,D,30,D,1961,D,,A,,A,,A,,A,0,D,904,D,907,D,910,D,1057,D,1054,D,1051,D,,A,05,D,2013,D,1,D,,A,318812,D,317908,D,317001,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05585671,19,0,1,01,D,100,D,.0699,D,450000,D,30,D,3200,D,3,D,4,D,,A,,A,209,D,,A,370,D,372,D,,A,2621,D,2619,D,,A,12,D,2023,D,1,D,,A,,A,450000,D,449630,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585761,11,0,1,01,D,100,D,.0400,D,140000,D,30,D,1084,D,3,D,4,D,,A,,A,416,D,291,D,292,D,293,D,377,D,376,D,375,D,,A,08,D,2014,D,1,D,,A,113011,D,112719,D,112427,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585771,17,0,1,01,D,100,D,.0681,F,114926,F,30,F,1200,F,3,F,,A,,A,,A,450,F,103,F,103,F,104,F,647,F,647,F,646,F,,A,01,F,2023,F,1,F,,A,114026,F,113923,F,113819,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05585941,17,0,1,01,D,100,D,.0385,D,154221,D,30,D,1100,D,3,D,4,D,,A,,A,377,D,316,D,317,D,318,D,407,D,406,D,405,D,,A,05,D,2015,D,1,D,,A,126735,D,126419,D,126101,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05586001,32,0,1,01,D,100,D,.0311,D,393617,D,30,D,2518,D,3,D,4,D,,A,,A,835,D,743,D,745,D,747,D,940,D,938,D,936,D,,A,03,D,2020,D,1,D,,A,362765,D,362022,D,361277,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05586011,15,0,1,01,D,100,D,.0311,D,250000,D,30,D,1500,D,3,D,4,D,,A,,A,431,D,466,D,467,D,468,D,603,D,602,D,601,D,,A,08,D,2020,D,1,D,,A,232743,D,232277,D,231810,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05586121,17,0,1,01,D,100,D,.0296,D,397000,D,30,D,2600,D,3,D,4,D,,A,,A,935,D,740,D,742,D,744,D,925,D,923,D,921,D,,A,04,D,2021,D,1,D,,A,374937,D,374196,D,373455,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586141,9,0,1,01,D,100,D,.0425,D,145000,D,30,D,900,D,3,D,4,D,,A,,A,187,D,240,D,241,D,241,D,473,D,472,D,472,D,,A,07,D,2019,D,1,D,,A,133634,D,133394,D,133153,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586261,16,0,1,01,D,100,D,.0590,D,83000,D,30,D,1023,D,3,D,4,D,,A,,A,531,D,252,D,253,D,254,D,240,D,239,D,238,D,,A,03,D,2005,D,1,D,,A,48863,D,48612,D,48359,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05586311,21,0,1,01,D,100,D,.0311,D,374217,D,30,D,1949,D,3,D,4,D,,A,,A,349,D,695,D,697,D,699,D,905,D,903,D,901,D,,A,09,D,2020,D,1,D,,A,349087,D,348391,D,347694,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05586331,17,0,1,01,D,100,D,.0750,F,189000,F,30,F,1573,F,3,F,4,F,,A,,A,251,F,196,F,197,F,198,F,1126,F,1125,F,1124,F,,A,06,F,2019,F,1,F,,A,180189,F,179993,F,179796,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586611,23,0,1,01,D,100,D,.0296,D,155203,D,30,D,866,D,3,D,4,D,,A,,A,215,D,289,D,290,D,291,D,362,D,361,D,360,D,,A,04,D,2021,D,1,D,,A,146575,D,146285,D,145995,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586741,16,0,1,01,D,100,D,.0420,D,260000,D,30,D,1784,D,3,D,4,D,,A,,A,513,D,525,D,526,D,528,D,746,D,745,D,743,D,,A,12,D,2014,D,1,D,,A,213244,D,212719,D,212193,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586751,17,0,1,01,D,100,D,.0398,F,406127,F,15,F,3000,F,,C,,C,,C,,C,0,F,3097,V,3104,V,3052,V,466,F,458,F,449,F,,A,01,F,2013,F,1,F,,A,140547,F,138013,F,135471,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20241,05586761,16,0,1,01,D,100,D,.0450,D,80000,D,20,D,1260,D,3,D,4,D,,A,,A,754,D,386,D,388,D,389,D,120,D,118,D,117,D,,A,11,D,2009,D,1,D,,A,31911,D,31525,D,31137,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586781,24,0,1,01,D,100,D,.0296,D,412445,D,30,D,2125,D,3,D,,A,,A,,A,395,D,767,D,769,D,771,D,722,D,721,D,719,D,,A,05,D,2021,D,1,D,,A,390283,D,389516,D,388747,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586841,16,0,1,01,D,100,D,.0296,D,72000,D,30,D,510,D,3,D,4,D,,A,,A,208,D,133,D,133,D,133,D,169,D,169,D,169,D,,A,09,D,2021,D,1,D,,A,68664,D,68531,D,68398,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586851,21,0,1,01,D,100,D,.0469,D,167798,D,15,D,1300,D,,A,,A,,A,,A,0,D,1212,D,1217,D,1221,D,88,D,83,D,79,D,,A,05,D,2010,D,1,D,,A,22553,D,21341,D,20124,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05586991,16,0,1,01,D,100,D,.0534,D,393516,D,30,D,3030,D,3,D,4,D,,A,,A,835,D,479,D,481,D,483,D,1716,D,1714,D,1712,D,,A,06,D,2022,D,1,D,,A,385696,D,385217,D,384736,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587041,19,0,1,01,D,100,D,.0296,D,362000,D,30,D,2600,D,3,D,4,D,,A,,A,1082,D,668,D,670,D,671,D,850,D,848,D,847,D,,A,08,D,2021,D,1,D,,A,344571,D,343903,D,343233,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587071,22,0,1,01,D,100,D,.0699,D,277420,D,30,D,2182,D,3,D,4,D,5,D,,A,338,D,233,D,235,D,236,D,1611,D,1609,D,1608,D,,A,07,D,2023,D,1,D,,A,276500,D,276266,D,276032,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587181,19,0,1,01,D,100,D,.0311,D,878092,T,10,D,6329,T,,A,,A,,A,,A,0,D,3097,T,3104,T,3052,T,7454,D,7365,D,7276,D,,A,03,D,2020,D,1,D,,A,829701,T,797812,T,798834,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587211,17,0,1,01,D,100,D,.0365,D,160000,D,30,D,958,D,3,D,4,D,,A,,A,226,D,326,D,327,D,328,D,406,D,405,D,404,D,,A,01,D,2016,D,1,D,,A,133350,D,133024,D,132697,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587291,18,0,1,01,D,100,D,.0311,D,420000,D,20,D,3850,D,3,D,4,D,,A,,A,1497,D,1421,D,1424,D,1428,D,932,D,929,D,925,D,,A,02,D,2020,D,1,D,,A,359729,D,358309,D,356884,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587331,13,0,1,01,D,100,D,.0460,D,150000,D,30,D,1200,D,3,D,4,D,,A,,A,431,D,270,D,271,D,272,D,499,D,498,D,497,D,,A,09,D,2016,D,1,D,,A,130281,D,130012,D,129741,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587341,17,0,1,01,D,100,D,.0311,D,240000,D,15,D,2600,D,3,D,4,D,,A,,A,930,D,1162,D,1165,D,1168,D,508,D,505,D,502,D,,A,07,D,2020,D,1,D,,A,195890,D,194728,D,193563,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587381,19,0,1,01,D,100,D,.0397,D,120000,D,30,D,680,D,3,D,4,D,,A,,A,109,D,207,D,208,D,209,D,364,D,363,D,362,D,,A,06,D,2019,D,1,D,,A,109938,D,109731,D,109523,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587431,8,0,1,01,D,100,D,.0549,D,362000,D,30,D,2800,D,3,D,4,D,,A,,A,747,D,1129,D,1134,D,1139,D,924,D,919,D,914,D,,A,10,D,2004,D,1,D,,A,202027,D,200899,D,199765,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587451,31,0,1,01,D,100,D,.0311,D,186000,D,30,D,1510,D,3,D,,A,,A,,A,715,D,349,D,350,D,351,D,446,D,445,D,444,D,,A,05,D,2020,D,1,D,,A,172133,D,171784,D,171434,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587471,38,0,1,01,D,100,D,.0398,D,102750,D,15,D,759,D,,A,,A,,A,,A,0,D,633,D,635,D,637,D,126,D,124,D,122,D,,A,06,D,2013,D,1,D,,A,38101,D,37469,D,36834,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587601,35,0,1,01,D,100,D,.0311,D,103500,D,30,D,1026,D,3,D,4,D,,A,,A,583,D,194,D,195,D,195,D,249,D,248,D,248,D,,A,06,D,2020,D,1,D,,A,95951,D,95756,D,95561,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587631,13,0,1,01,D,100,D,.0311,D,300000,D,30,D,2475,D,3,D,4,D,5,D,,A,1192,D,553,D,555,D,556,D,730,D,728,D,727,D,,A,12,D,2020,D,1,D,,A,281505,D,280952,D,280397,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587801,15,0,1,01,D,100,D,.0697,D,90000,D,30,D,890,D,3,D,4,D,,A,,A,293,D,361,D,363,D,365,D,236,D,234,D,232,D,,A,02,D,2001,D,1,D,,A,40653,D,40292,D,39929,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587801,16,0,1,02,D,300,D,.0699,D,45000,D,10,D,585,D,3,D,,A,,A,,A,63,D,395,D,397,D,399,D,127,D,125,D,123,D,,A,11,D,2017,D,1,D,,A,21837,D,21442,D,21045,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587864,13,0,1,01,D,100,D,.0800,D,171445,D,30,D,1600,D,3,D,4,D,5,D,,A,342,D,,A,,A,115,D,,A,,A,1143,D,,A,01,D,2024,D,1,D,,A,,A,,A,171445,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05587881,24,0,1,01,D,100,D,.0697,D,240000,D,30,D,2500,D,3,D,4,D,,A,,A,908,D,957,D,962,D,968,D,635,D,630,D,624,D,,A,03,D,2001,D,1,D,,A,109365,D,108408,D,107446,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05587911,21,0,1,01,D,100,D,.0600,D,225169,D,30,D,1700,D,3,D,,A,5,D,,A,350,D,256,D,258,D,259,D,1094,D,1092,D,1091,D,,A,08,D,2021,D,1,D,,A,218707,D,218450,D,218192,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588061,13,0,1,01,D,100,D,.0697,F,42063,F,30,F,279,F,,A,,A,,A,,A,0,F,171,F,172,F,173,F,108,F,107,F,106,F,,A,01,F,2001,F,1,F,,A,18674,F,18503,F,18332,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588141,23,0,1,01,D,100,D,.0296,D,612946,D,30,D,3194,D,3,D,4,D,,A,,A,623,D,1135,D,1137,D,1140,D,1436,D,1434,D,1431,D,,A,07,D,2021,D,1,D,,A,582283,D,581149,D,580011,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588171,24,0,1,01,D,100,D,.0296,D,100000,D,15,D,1090,D,3,D,4,D,,A,,A,401,D,470,D,472,D,473,D,219,D,217,D,216,D,,A,10,D,2021,D,1,D,,A,88608,D,88138,D,87666,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588181,15,0,1,01,D,100,D,.0365,D,123000,D,30,D,866,D,3,D,4,D,,A,,A,303,D,284,D,285,D,285,D,279,D,278,D,278,D,,A,09,D,2012,D,1,D,,A,91812,D,91529,D,91244,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588251,28,0,1,01,D,100,D,.0400,D,50000,D,30,D,452,D,3,D,4,D,,A,,A,213,D,112,D,112,D,113,D,127,D,127,D,126,D,,A,12,D,2012,D,1,D,,A,38143,D,38031,D,37919,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588291,9,0,1,01,D,100,D,.0681,F,98000,F,30,F,1000,F,3,F,4,F,5,F,,A,360,F,84,F,85,F,85,F,556,F,555,F,555,F,,A,09,F,2023,F,1,F,,A,97916,F,97832,F,97747,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588301,16,0,1,01,D,100,D,.0397,D,315333,D,30,D,2400,D,3,D,4,D,,A,,A,900,D,550,D,551,D,553,D,950,D,949,D,947,D,,A,03,D,2019,D,1,D,,A,287282,D,286732,D,286181,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588431,18,0,1,01,D,100,D,.0400,D,238000,D,30,D,1400,D,3,D,4,D,,A,,A,264,D,458,D,459,D,461,D,678,D,677,D,675,D,,A,08,D,2016,D,1,D,,A,203481,D,203024,D,202565,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588531,12,0,1,01,D,100,D,.0650,D,420000,D,30,D,3750,D,,A,4,D,,A,,A,1095,D,388,D,390,D,393,D,2267,D,2265,D,2262,D,,A,07,D,2023,D,1,D,,A,418468,D,418079,D,417689,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588571,27,0,1,01,D,100,D,.0311,D,300000,D,30,D,1812,D,3,D,4,D,,A,,A,529,D,553,D,555,D,556,D,730,D,728,D,727,D,,A,12,D,2020,D,1,D,,A,281505,D,280952,D,280397,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588621,10,0,1,01,D,100,D,.0681,F,112749,F,33,F,893,F,3,F,4,F,5,F,,A,177,F,77,F,77,F,77,F,639,F,639,F,639,F,,A,09,F,2023,F,1,F,,A,112673,F,112596,F,112519,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
