QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH
20241,05578981,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,62,D,62,D,62,D,,A,1,D,1
20241,05578981,21,0,1,,A,,A,2,D,2,D,2,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,38,D,,A,1,D,1
20241,05579011,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,3
20241,05579021,5,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,
20241,05579031,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D,2
20241,05579031,49,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579051,23,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05579061,36,0,1,,A,,A,,A,1,D,2,D,,A,122,D,122,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579061,37,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,210,D,210,D,210,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579071,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,304,D,304,D,304,D,,A,1,D,2
20241,05579091,19,0,1,,A,,A,2,D,1,D,2,D,,A,48,E,48,E,44,E,,A,,A,,A,,A,,A,,A,62,E,62,E,56,E,2,D,1,D,2
20241,05579091,20,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05579101,18,0,1,,A,,A,2,D,1,D,2,D,,A,65,E,65,E,66,E,,A,,A,,A,,A,,A,,A,120,E,120,E,119,E,2,D,1,D,1
20241,05579111,23,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579131,16,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,42,D,42,D,42,D,,A,,A,,A,,A,1,D,2
20241,05579131,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,124,D,124,D,124,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05579181,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,165,D,,A,1,D,4
20241,05579181,17,0,1,,A,1,D,,A,1,D,1,D,,A,65,E,63,E,62,E,90,E,92,E,93,E,57,E,57,E,57,E,,A,,A,,A,2,D,1,D,4
20241,05579211,17,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,67,D,67,D,67,D,,A,,A,,A,,A,1,D,3
20241,05579211,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,3
20241,05579211,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05579221,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,2
20241,05579281,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D,2
20241,05579281,10,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05579301,22,0,1,,A,1,D,,A,1,D,1,D,,A,68,E,67,E,69,E,176,E,176,E,176,E,48,E,49,E,47,E,,A,,A,,A,2,D,1,D,1
20241,05579301,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,D,71,D,71,D,,A,1,D,1
20241,05579321,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,163,D,163,D,163,D,,A,1,D,2
20241,05579321,30,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579341,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,112,D,111,D,,A,1,D,2
20241,05579341,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,103,D,103,D,103,D,,A,1,D,2
20241,05579341,26,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05579351,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D,2
20241,05579351,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,2
20241,05579351,45,0,1,,A,,A,,A,1,D,1,D,,A,79,E,80,E,80,E,166,E,165,E,165,E,,A,,A,,A,,A,,A,,A,2,D,2,D,4
20241,05579481,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,203,D,203,D,203,D,,A,1,D,2
20241,05579481,20,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579511,13,0,1,,A,,A,,A,1,D,1,D,,A,71,E,70,E,71,E,114,E,115,E,114,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20241,05579511,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,195,D,195,D,195,D,,A,1,D,2
20241,05579571,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D,1
20241,05579571,13,0,1,,A,,A,,A,1,D,1,D,,A,52,E,55,E,55,E,82,E,79,E,79,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20241,05579601,56,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,200,D,,A,1,D,3
20241,05579601,57,0,1,,A,1,D,,A,1,D,1,D,,A,43,E,43,E,41,E,86,E,85,E,86,E,51,E,52,E,53,E,,A,,A,,A,2,D,1,D,3
20241,05579641,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,1
20241,05579641,34,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579641,35,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,260,D,335,T,260,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579701,18,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579701,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D,1
20241,05579711,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,2
20241,05579711,12,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,1,D,2
20241,05579711,13,0,1,,A,,A,,A,1,D,2,D,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579721,20,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05579721,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D,2
20241,05579721,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579761,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,2
20241,05579761,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05579781,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,1,D,2
20241,05579781,25,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05579811,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,2
20241,05579811,27,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05579861,40,0,1,,A,1,D,2,D,1,D,1,D,,A,85,E,82,E,82,E,131,E,129,E,129,E,44,E,44,E,44,E,151,E,156,E,156,E,2,D,1,D,3
20241,05579861,41,0,1,,A,,A,,A,1,D,1,D,,A,48,E,47,E,47,E,73,E,74,E,74,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20241,05579881,22,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579881,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D,2
20241,05579901,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D,2
20241,05579901,18,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05579911,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D,4
20241,05579941,23,0,1,,A,1,D,,A,1,D,1,D,,A,28,D,28,D,28,D,45,D,45,D,45,D,60,D,60,D,60,D,,A,,A,,A,1,D,1,D,3
20241,05580071,31,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05580071,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,2
20241,05580082,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,2
20241,05580091,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D,4
20241,05580091,20,0,1,,A,,A,,A,1,D,1,D,,A,22,E,22,E,22,E,28,E,28,E,28,E,,A,,A,,A,,A,,A,,A,2,D,2,D,4
20241,05580121,13,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580131,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,179,D,,A,1,D,2
20241,05580131,42,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05580141,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,174,D,174,D,174,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580141,20,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580151,22,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D,,A,,A,,A,,A,1,D,1
20241,05580221,39,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05580221,40,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,69,D,69,D,69,D,,A,,A,,A,,A,1,D,3
20241,05580221,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,3
20241,05580291,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,2
20241,05580301,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,2
20241,05580311,14,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,136,E,136,E,136,E,,A,,A,,A,114,E,114,E,114,E,1,D,1,D,3
20241,05580321,17,0,1,,A,,A,,A,1,D,1,D,,A,59,E,61,E,58,E,111,E,109,E,112,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20241,05580321,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,2
20241,05580331,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,552,T,531,T,537,T,,A,1,D,2
20241,05580331,31,0,1,,A,1,D,,A,1,D,2,D,,A,77,E,77,E,77,E,,A,,A,,A,103,E,103,E,103,E,,A,,A,,A,2,D,1,D,3
20241,05580331,32,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,324,T,335,T,323,T,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05580361,19,0,1,,A,1,D,,A,1,D,2,D,,A,41,E,40,E,39,E,,A,,A,,A,49,E,50,E,51,E,,A,,A,,A,2,D,1,D,1
20241,05580361,20,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,100,E,101,E,100,E,,A,,A,,A,70,E,69,E,70,E,2,D,1,D,1
20241,05580371,23,0,1,,A,1,D,,A,1,D,1,D,,A,72,E,75,E,73,E,100,E,106,E,109,E,63,E,69,E,68,E,,A,,A,,A,2,D,1,D,3
20241,05580371,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,132,D,132,D,132,D,,A,1,D,2
20241,05580381,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,216,D,216,D,216,D,,A,1,D,2
20241,05580381,30,0,1,,A,,A,,A,1,D,1,D,,A,75,E,77,E,76,E,117,E,115,E,116,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20241,05580411,34,0,1,0.30,D,,A,,A,1,D,2,D,,A,42,D,42,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05580411,35,0,1,0.99,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,D,3,D,3,D,,A,1,D,2
20241,05580421,33,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580421,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,143,D,143,D,143,D,,A,1,D,2
20241,05580431,9,0,1,,A,,A,2,D,1,D,2,D,,A,25,G,31,G,32,G,,A,,A,,A,,A,,A,,A,27,G,36,G,35,G,2,D,1,D,1
20241,05580441,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,136,D,136,D,136,D,,A,1,D,2
20241,05580441,17,0,1,,A,,A,,A,1,D,2,D,,A,190,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05580451,18,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580501,30,0,1,,A,,A,2,D,1,D,2,D,,A,42,E,43,E,47,E,,A,,A,,A,,A,,A,,A,82,E,81,E,94,E,2,D,1,D,2
20241,05580501,31,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,72,E,70,E,113,E,113,E,116,E,51,E,49,E,48,E,,A,,A,,A,2,D,1,D,3
20241,05580561,16,0,1,,A,,A,,A,1,D,1,D,,A,39,E,38,E,38,E,70,E,71,E,71,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20241,05580561,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,22,D,22,D,22,D,,A,1,D,3
20241,05580571,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D,1
20241,05580571,37,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580591,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,1
20241,05580591,34,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580601,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,1,D,2
20241,05580601,50,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05580601,51,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580611,37,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D,
20241,05580611,38,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20241,05580651,12,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580671,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D,,A,1,D,2
20241,05580671,12,0,1,,A,,A,,A,1,D,1,D,,A,97,E,95,E,95,E,176,E,178,E,178,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20241,05580721,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,100,D,86,D,,A,1,D,2
20241,05580751,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D,2
20241,05580751,15,0,1,,A,,A,,A,1,D,1,D,,A,51,E,53,E,53,E,79,E,77,E,77,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20241,05580761,13,0,1,,A,1,D,2,D,1,D,2,D,,A,125,E,123,E,55,E,,A,,A,,A,134,E,134,E,62,E,141,E,143,E,63,E,2,D,1,D,2
20241,05580771,42,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,37,D,37,D,37,D,,A,,A,,A,,A,1,D,2
20241,05580771,43,0,1,,A,,A,,A,1,D,1,D,,A,58,E,59,E,59,E,110,E,109,E,109,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20241,05580781,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,224,D,224,D,224,D,,A,1,D,2
20241,05580781,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,1,D,2
20241,05580781,41,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580931,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D,2
20241,05580931,45,0,1,,A,,A,,A,1,D,2,D,,A,49,D,49,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20241,05580961,11,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,107,D,107,D,107,D,,A,,A,,A,,A,1,D,
20241,05580971,36,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580971,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,198,D,198,D,198,D,,A,1,D,1
20241,05580971,38,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,92,D,92,D,92,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05580981,34,0,1,,A,,A,,A,1,D,1,D,,A,77,E,73,E,73,E,123,E,117,E,117,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20241,05580991,35,0,1,,A,1,D,,A,1,D,1,D,,A,45,E,45,E,46,E,89,E,88,E,89,E,56,E,57,E,55,E,,A,,A,,A,2,D,1,D,3
20241,05580991,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D,2
20241,05581001,17,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20241,05581001,18,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,1,D,2
20241,05581001,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,245,D,245,D,245,D,,A,1,D,2
20241,05581001,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05581021,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D,2
20241,05581071,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,2
20241,05581081,14,0,1,,A,1,D,,A,1,D,2,D,,A,52,E,52,E,52,E,,A,,A,,A,58,E,58,E,58,E,,A,,A,,A,2,D,1,D,1
20241,05581081,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,1
20241,05581111,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,75,D,75,D,,A,1,D,2
20241,05581111,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05581131,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,2
20241,05581131,20,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05581131,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D,2
20241,05581141,17,0,1,,A,1,D,,A,1,D,1,D,,A,36,E,36,E,34,E,64,E,64,E,64,E,39,E,39,E,41,E,,A,,A,,A,2,D,1,D,2
20241,05581201,13,0,1,,A,1,D,,A,1,D,2,D,,A,97,E,101,E,121,E,,A,,A,,A,81,E,77,E,57,E,,A,,A,,A,2,D,1,D,2
20241,05581201,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,167,D,167,D,167,D,,A,1,D,1
20241,05581211,29,0,1,,A,,A,2,D,1,D,2,D,,A,58,E,58,E,60,E,,A,,A,,A,,A,,A,,A,82,E,82,E,80,E,2,D,1,D,3
20241,05581221,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,1
20241,05581221,23,0,1,,A,,A,,A,1,D,1,D,,A,70,E,70,E,70,E,130,E,130,E,130,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20241,05581231,20,0,1,,A,,A,,A,1,D,1,D,1,D,96,E,97,E,0,D,154,E,153,E,0,D,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20241,05581231,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,1
20241,05581261,28,0,1,,A,1,D,,A,1,D,1,D,,A,42,E,42,E,42,E,81,D,81,D,81,D,44,E,44,E,44,E,,A,,A,,A,1,D,1,D,3
20241,05581261,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,67,D,67,D,67,D,,A,1,D,2
20241,05581261,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,D,24,D,24,D,,A,1,D,2
20241,05581271,28,0,1,,A,,A,,A,1,D,1,D,,A,61,E,61,E,59,E,86,E,86,E,88,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20241,05581271,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,158,D,162,D,148,D,,A,1,D,2
20241,05581321,21,0,1,,A,,A,2,D,1,D,2,D,,A,74,D,74,D,74,D,,A,,A,,A,,A,,A,,A,350,D,350,D,350,D,1,D,1,D,1
20241,05581341,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,D,71,D,71,D,,A,1,D,2
