QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20233,05362792,22,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05362892,9,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3717,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05362982,12,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,7050,2,D,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05363022,19,0,1,1,D,,A,,A,,A,,A,,A,1,D,1300,D,,A,3900,D,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20233,05363032,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6705,2,F,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05363073,10,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3705,2,D,D,1,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05363122,35,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,8560,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05363382,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3240,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05363532,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05363612,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20233,05363652,8,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,7767,1,D,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05363702,21,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,5150,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05363752,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,7050,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05363782,17,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05363822,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1400,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05363852,6,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05363862,7,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4162,2,F,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05363872,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2766,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05363882,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05363892,10,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05364012,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05364132,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5700,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05364182,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,0.25,D,,A,5289,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05364194,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2607,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05364282,10,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1452,2,D,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05364352,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05364462,6,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2985,2,D,D,1,D,1,D,2,D,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05364492,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,1,D,549,D,,A,0,D,1137,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20233,05364744,23,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2250,2,D,D,2,D,,C,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05364992,22,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05365132,29,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5265,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05365252,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05365392,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5451,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05365522,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05365812,12,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3800,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05365962,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05365982,10,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3429,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05366132,25,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1575,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05366162,8,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05366212,11,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2850,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05366222,28,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20233,05366452,41,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,570,1,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20233,05366482,13,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,13705,1,T,D,1,D,1,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20233,05366512,31,0,1,2,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1600,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,2,D
20233,05366532,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5400,2,D,D,1,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05366542,9,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2664,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,C,2,D,2,D
20233,05366572,31,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6750,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05366592,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3051,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05366712,21,0,1,1,D,2,D,2,D,2,D,1,D,1,D,2,D,,A,,A,,A,2325,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05366792,5,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05366842,12,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2625,2,D,D,1,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05411711,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5700,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05411761,27,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,0.25,D,,A,2250,2,D,D,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05411761,28,0,1,2,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,0.25,D,,A,675,2,D,D,1,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,1,D
20233,05411821,22,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1548,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05412021,6,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5355,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05412063,18,0,1,1,D,2,D,1,D,2,D,1,D,1,D,2,D,,A,,A,,A,1080,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05412063,19,0,1,2,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4400,2,D,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,1,D
20233,05412191,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4350,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05412231,8,0,1,1,D,1,D,1,D,2,D,2,D,1,D,2,D,,A,,A,,A,4506,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05412291,7,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4200,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05412341,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2160,2,D,D,2,D,2,D,2,D,,A,1,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D
20233,05412391,7,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,7500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20233,05412431,11,0,1,1,D,1,D,2,D,2,D,1,D,1,D,2,D,,A,,A,,A,2940,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05412511,30,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3990,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05412551,7,0,1,1,D,1,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05412581,23,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4330,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05412733,22,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,875,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05412791,20,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3147,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05412801,11,0,1,1,D,2,D,2,D,2,D,1,D,1,D,2,D,,A,,A,,A,1309,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20233,05413171,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,7950,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05413211,15,0,1,2,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3525,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,2,D
20233,05413234,17,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2460,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05413291,18,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4341,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05413371,14,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,5400,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05413391,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,594,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20233,05413841,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,,A
20233,05413861,8,0,1,1,D,,A,,A,,A,,A,,A,1,D,860,F,,A,960,F,,,A,A,,A,,A,,A,,A,2,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A
20233,05413991,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05414121,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20233,05414181,19,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,7050,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05414231,9,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,831,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20233,05414461,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,0.10,D,,A,2296,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05414491,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20233,05414504,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5550,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05414541,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3540,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05414561,19,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2895,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20233,05414601,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,0.20,D,,A,6600,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05414631,5,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2682,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05414661,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2652,2,D,D,2,D,1,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05414921,19,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4200,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05415051,23,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,4860,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05415071,14,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05415271,11,0,1,1,D,1,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4920,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05415401,29,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5400,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05415431,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05415491,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4950,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,2,D,2,D,1,D
20233,05415501,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3240,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20233,05415551,9,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1878,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20233,05415641,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05415681,24,0,1,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,2,D
20233,05415721,14,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05415781,22,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,0.20,D,,A,2868,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05415911,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20233,05416022,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20233,05416231,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20233,05416381,10,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,4691,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05416581,6,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,,A
20233,05416631,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,606,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20233,05416681,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05416821,15,0,1,1,D,1,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,6780,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05416881,6,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1200,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05416941,12,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20233,05416981,29,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2430,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05417021,11,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D,2,D,2,D,2,D
20233,05417123,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1600,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05417201,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05417234,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20233,05417241,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20233,05417421,15,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,4395,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20233,05417451,41,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,0.75,D,,A,699,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20233,05417461,6,0,1,1,D,2,D,2,D,1,D,2,D,1,D,1,D,,C,,A,512,D,747,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20233,05417551,18,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,7275,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
